'sample interval','MLII','V1'
813,-0.245,0.055
814,-0.255,0.050
815,-0.255,0.055
816,-0.270,0.045
817,-0.275,0.060
818,-0.270,0.055
819,-0.270,0.060
820,-0.250,0.065
821,-0.255,0.070
822,-0.245,0.085
823,-0.240,0.070
824,-0.240,0.080
825,-0.250,0.070
826,-0.250,0.070
827,-0.245,0.060
828,-0.245,0.065
829,-0.260,0.070
830,-0.255,0.070
831,-0.260,0.085
832,-0.260,0.090
833,-0.260,0.105
834,-0.245,0.125
835,-0.240,0.150
836,-0.245,0.180
837,-0.280,0.195
838,-0.350,0.195
839,-0.435,0.175
840,-0.470,0.125
841,-0.435,0.070
842,-0.285,0.010
843,0.030,-0.060
844,0.435,-0.085
845,0.870,-0.075
846,1.270,-0.015
847,1.515,0.020
848,1.520,0.055
849,1.205,0.050
850,0.665,0.065
851,0.075,0.105
852,-0.380,0.195
853,-0.625,0.340
854,-0.695,0.490
855,-0.680,0.645
856,-0.615,0.760
857,-0.610,0.840
858,-0.635,0.910
859,-0.715,0.945
860,-0.820,0.975
861,-0.900,0.990
862,-0.960,1.000
863,-0.975,0.995
864,-0.970,0.955
865,-0.945,0.895
866,-0.900,0.845
867,-0.825,0.785
868,-0.745,0.700
869,-0.660,0.610
870,-0.555,0.495
871,-0.480,0.375
872,-0.400,0.270
873,-0.340,0.190
874,-0.305,0.135
875,-0.275,0.115
876,-0.265,0.100
877,-0.270,0.095
878,-0.240,0.100
879,-0.225,0.090
880,-0.215,0.090
881,-0.200,0.075
882,-0.190,0.080
883,-0.180,0.070
884,-0.185,0.055
885,-0.165,0.050
886,-0.175,0.045
887,-0.180,0.045
888,-0.185,0.035
889,-0.180,0.025
890,-0.180,0.035
891,-0.170,0.035
892,-0.165,0.035
893,-0.160,0.035
894,-0.145,0.040
895,-0.135,0.050
896,-0.140,0.045
897,-0.140,0.020
898,-0.140,0.015
899,-0.135,0.010
900,-0.145,0.010
901,-0.150,0.000
902,-0.140,-0.005
903,-0.130,0.005
904,-0.115,0.020
905,-0.110,0.010
906,-0.100,0.030
907,-0.095,0.020
908,-0.095,0.015
909,-0.100,0.005
910,-0.105,-0.005
911,-0.100,-0.005
912,-0.100,-0.020
913,-0.105,-0.020
914,-0.095,-0.010
915,-0.085,-0.010
916,-0.090,0.005
917,-0.080,0.010
918,-0.080,0.005
919,-0.055,-0.005
920,-0.050,0.000
921,-0.040,-0.010
922,-0.035,-0.010
923,-0.045,-0.015
924,-0.050,-0.030
925,-0.050,-0.035
926,-0.050,-0.035
927,-0.020,-0.040
928,-0.015,-0.020
929,-0.005,-0.015
930,0.000,-0.015
931,0.015,-0.020
932,0.000,-0.025
933,0.005,-0.045
934,0.010,-0.045
935,0.035,-0.055
936,0.035,-0.060
937,0.025,-0.060
938,0.035,-0.065
939,0.040,-0.070
940,0.065,-0.050
941,0.060,-0.060
942,0.075,-0.060
943,0.085,-0.070
944,0.085,-0.085
945,0.100,-0.100
946,0.105,-0.105
947,0.105,-0.110
948,0.105,-0.125
949,0.125,-0.120
950,0.115,-0.115
951,0.120,-0.125
952,0.150,-0.105
953,0.160,-0.110
954,0.175,-0.110
955,0.180,-0.120
956,0.200,-0.110
957,0.200,-0.120
958,0.195,-0.130
959,0.200,-0.145
960,0.200,-0.145
961,0.205,-0.155
962,0.210,-0.150
963,0.230,-0.155
964,0.240,-0.140
965,0.255,-0.145
966,0.260,-0.145
967,0.265,-0.125
968,0.275,-0.135
969,0.280,-0.135
970,0.285,-0.140
971,0.295,-0.145
972,0.295,-0.150
973,0.290,-0.145
974,0.285,-0.130
975,0.285,-0.125
976,0.280,-0.110
977,0.280,-0.100
978,0.280,-0.080
979,0.275,-0.080
980,0.255,-0.060
981,0.245,-0.060
982,0.225,-0.045
983,0.195,-0.055
984,0.175,-0.045
985,0.155,-0.030
986,0.145,-0.020
987,0.120,0.000
988,0.110,0.015
989,0.090,0.015
990,0.080,0.040
991,0.055,0.055
992,0.020,0.070
993,0.030,0.070
994,0.005,0.065
995,-0.015,0.070
996,-0.040,0.075
997,-0.055,0.070
998,-0.075,0.075
999,-0.100,0.095
1000,-0.115,0.110
1001,-0.105,0.105
1002,-0.115,0.110
1003,-0.120,0.120
1004,-0.135,0.115
1005,-0.140,0.105
1006,-0.145,0.100
1007,-0.150,0.095
1008,-0.155,0.090
1009,-0.150,0.100
1010,-0.155,0.100
1011,-0.150,0.105
1012,-0.145,0.115
1013,-0.140,0.105
1014,-0.125,0.115
1015,-0.135,0.120
1016,-0.140,0.110
1017,-0.130,0.110
1018,-0.140,0.100
1019,-0.140,0.090
1020,-0.145,0.095
1021,-0.145,0.095
1022,-0.145,0.100
1023,-0.130,0.100
1024,-0.125,0.095
1025,-0.110,0.095
1026,-0.110,0.085
1027,-0.110,0.090
1028,-0.110,0.095
1029,-0.115,0.100
1030,-0.125,0.080
1031,-0.125,0.070
1032,-0.130,0.075
1033,-0.140,0.070
1034,-0.130,0.075
1035,-0.125,0.085
1036,-0.125,0.075
1037,-0.115,0.095
1038,-0.105,0.075
1039,-0.105,0.075
1040,-0.115,0.070
1041,-0.125,0.075
1042,-0.120,0.055
1043,-0.150,0.050
1044,-0.150,0.050
1045,-0.165,0.065
1046,-0.160,0.060
1047,-0.145,0.065
1048,-0.140,0.075
1049,-0.140,0.075
1050,-0.135,0.070
1051,-0.140,0.075
1052,-0.155,0.075
1053,-0.165,0.060
1054,-0.170,0.060
1055,-0.190,0.050
1056,-0.190,0.045
1057,-0.195,0.060
1058,-0.190,0.070
1059,-0.185,0.065
1060,-0.185,0.075
1061,-0.185,0.080
1062,-0.185,0.075
1063,-0.180,0.085
1064,-0.195,0.070
1065,-0.190,0.060
1066,-0.200,0.050
1067,-0.205,0.050
1068,-0.220,0.065
1069,-0.215,0.055
1070,-0.215,0.075
1071,-0.215,0.075
1072,-0.210,0.080
1073,-0.210,0.070
1074,-0.215,0.070
1075,-0.200,0.065
1076,-0.210,0.070
1077,-0.215,0.055
1078,-0.215,0.055
1079,-0.225,0.060
1080,-0.240,0.055
1081,-0.235,0.065
1082,-0.235,0.060
1083,-0.240,0.065
1084,-0.230,0.065
1085,-0.220,0.075
1086,-0.215,0.065
1087,-0.230,0.055
1088,-0.210,0.065
1089,-0.210,0.060
1090,-0.220,0.065
1091,-0.240,0.065
1092,-0.230,0.080
1093,-0.225,0.080
1094,-0.220,0.100
1095,-0.210,0.125
1096,-0.205,0.135
1097,-0.180,0.155
1098,-0.170,0.170
1099,-0.170,0.165
1100,-0.180,0.145
1101,-0.180,0.155
1102,-0.165,0.130
1103,-0.160,0.125
1104,-0.150,0.100
1105,-0.140,0.095
1106,-0.125,0.095
1107,-0.100,0.090
1108,-0.075,0.090
1109,-0.050,0.085
1110,-0.025,0.085
1111,-0.030,0.080
1112,-0.020,0.080
1113,-0.050,0.070
1114,-0.065,0.050
1115,-0.085,0.035
1116,-0.090,0.030
1117,-0.115,0.050
1118,-0.130,0.065
1119,-0.145,0.075
1120,-0.145,0.070
1121,-0.155,0.065
1122,-0.165,0.050
1123,-0.190,0.050
1124,-0.200,0.035
1125,-0.220,0.025
1126,-0.245,0.020
1127,-0.260,0.020
1128,-0.255,0.010
1129,-0.260,0.030
1130,-0.255,0.030
1131,-0.255,0.025
1132,-0.250,0.030
1133,-0.250,0.040
1134,-0.245,0.040
1135,-0.255,0.045
1136,-0.255,0.040
1137,-0.260,0.040
1138,-0.265,0.030
1139,-0.275,0.020
1140,-0.275,0.035
1141,-0.270,0.035
1142,-0.275,0.040
1143,-0.270,0.065
1144,-0.265,0.050
1145,-0.255,0.075
1146,-0.250,0.055
1147,-0.265,0.060
1148,-0.260,0.050
1149,-0.270,0.060
1150,-0.270,0.065
1151,-0.285,0.075
1152,-0.295,0.115
1153,-0.310,0.145
1154,-0.330,0.195
1155,-0.365,0.220
1156,-0.425,0.225
1157,-0.495,0.205
1158,-0.520,0.160
1159,-0.490,0.105
1160,-0.325,0.045
1161,-0.060,-0.020
1162,0.285,-0.080
1163,0.680,-0.110
1164,1.075,-0.125
1165,1.395,-0.130
1166,1.535,-0.105
1167,1.450,-0.100
1168,1.135,-0.090
1169,0.650,-0.050
1170,0.130,0.025
1171,-0.240,0.165
1172,-0.445,0.350
1173,-0.525,0.515
1174,-0.525,0.665
1175,-0.530,0.790
1176,-0.575,0.865
1177,-0.655,0.915
1178,-0.785,0.955
1179,-0.890,0.980
1180,-0.995,1.010
1181,-1.045,0.990
1182,-1.050,0.955
1183,-1.040,0.890
1184,-0.985,0.805
1185,-0.910,0.710
1186,-0.825,0.600
1187,-0.735,0.490
1188,-0.635,0.380
1189,-0.550,0.285
1190,-0.470,0.220
1191,-0.410,0.170
1192,-0.355,0.150
1193,-0.325,0.140
1194,-0.305,0.115
1195,-0.300,0.115
1196,-0.290,0.110
1197,-0.280,0.085
1198,-0.285,0.075
1199,-0.285,0.055
1200,-0.270,0.055
1201,-0.270,0.040
1202,-0.260,0.055
1203,-0.260,0.050
1204,-0.250,0.055
1205,-0.230,0.055
1206,-0.230,0.040
1207,-0.220,0.045
1208,-0.215,0.035
1209,-0.220,0.025
1210,-0.220,0.030
1211,-0.220,0.030
1212,-0.235,0.015
1213,-0.235,0.020
1214,-0.235,0.035
1215,-0.220,0.035
1216,-0.200,0.050
1217,-0.195,0.045
1218,-0.190,0.035
1219,-0.185,0.035
1220,-0.185,0.030
1221,-0.180,0.025
1222,-0.180,0.020
1223,-0.200,0.015
1224,-0.190,0.005
1225,-0.190,0.010
1226,-0.190,0.015
1227,-0.165,0.020
1228,-0.155,0.025
1229,-0.150,0.030
1230,-0.135,0.020
1231,-0.145,0.020
1232,-0.140,0.010
1233,-0.140,0.005
1234,-0.130,-0.005
1235,-0.125,-0.005
1236,-0.125,-0.010
1237,-0.115,-0.010
1238,-0.105,0.000
1239,-0.105,0.000
1240,-0.095,0.000
1241,-0.070,0.005
1242,-0.070,-0.005
1243,-0.060,0.000
