'sample interval','MLII','V1'
252,-0.820,0.600
253,-0.820,0.600
254,-0.825,0.615
255,-0.855,0.630
256,-0.860,0.650
257,-0.880,0.665
258,-0.885,0.660
259,-0.905,0.665
260,-0.905,0.680
261,-0.905,0.695
262,-0.925,0.725
263,-0.940,0.735
264,-0.975,0.735
265,-0.980,0.750
266,-0.980,0.755
267,-0.965,0.785
268,-0.965,0.800
269,-0.995,0.795
270,-1.015,0.790
271,-1.020,0.790
272,-1.025,0.815
273,-1.030,0.825
274,-1.035,0.825
275,-1.035,0.825
276,-1.040,0.810
277,-1.035,0.790
278,-1.040,0.790
279,-0.995,0.780
280,-0.990,0.775
281,-1.000,0.770
282,-1.010,0.720
283,-0.995,0.700
284,-0.965,0.675
285,-0.910,0.670
286,-0.905,0.640
287,-0.905,0.620
288,-0.885,0.585
289,-0.850,0.535
290,-0.790,0.515
291,-0.745,0.515
292,-0.720,0.490
293,-0.715,0.475
294,-0.695,0.425
295,-0.665,0.405
296,-0.605,0.400
297,-0.565,0.385
298,-0.540,0.395
299,-0.530,0.365
300,-0.515,0.330
301,-0.475,0.320
302,-0.445,0.320
303,-0.415,0.330
304,-0.410,0.315
305,-0.410,0.310
306,-0.410,0.290
307,-0.395,0.275
308,-0.380,0.295
309,-0.355,0.290
310,-0.355,0.295
311,-0.385,0.295
312,-0.390,0.285
313,-0.390,0.275
314,-0.360,0.280
315,-0.340,0.295
316,-0.350,0.310
317,-0.365,0.295
318,-0.385,0.285
319,-0.385,0.280
320,-0.360,0.295
321,-0.345,0.295
322,-0.365,0.290
323,-0.360,0.290
324,-0.370,0.295
325,-0.360,0.275
326,-0.345,0.290
327,-0.340,0.290
328,-0.360,0.290
329,-0.370,0.290
330,-0.370,0.265
331,-0.355,0.275
332,-0.335,0.280
333,-0.330,0.270
334,-0.345,0.280
335,-0.350,0.275
336,-0.355,0.270
337,-0.335,0.255
338,-0.330,0.255
339,-0.320,0.265
340,-0.320,0.275
341,-0.325,0.275
342,-0.340,0.255
343,-0.320,0.245
344,-0.305,0.245
345,-0.305,0.255
346,-0.295,0.265
347,-0.290,0.265
348,-0.300,0.255
349,-0.300,0.255
350,-0.295,0.255
351,-0.290,0.260
352,-0.280,0.260
353,-0.295,0.265
354,-0.305,0.260
355,-0.300,0.245
356,-0.290,0.250
357,-0.280,0.245
358,-0.285,0.255
359,-0.280,0.260
360,-0.315,0.230
361,-0.285,0.230
362,-0.275,0.230
363,-0.265,0.255
364,-0.260,0.255
365,-0.275,0.265
366,-0.290,0.245
367,-0.280,0.225
368,-0.275,0.235
369,-0.265,0.245
370,-0.260,0.260
371,-0.270,0.245
372,-0.285,0.235
373,-0.280,0.230
374,-0.265,0.230
375,-0.255,0.230
376,-0.260,0.245
377,-0.270,0.245
378,-0.280,0.230
379,-0.280,0.215
380,-0.270,0.215
381,-0.260,0.245
382,-0.260,0.245
383,-0.255,0.235
384,-0.275,0.210
385,-0.290,0.205
386,-0.275,0.220
387,-0.250,0.240
388,-0.255,0.250
389,-0.260,0.240
390,-0.285,0.220
391,-0.290,0.220
392,-0.280,0.225
393,-0.260,0.235
394,-0.250,0.250
395,-0.285,0.240
396,-0.280,0.215
397,-0.280,0.205
398,-0.265,0.220
399,-0.245,0.230
400,-0.235,0.245
401,-0.265,0.235
402,-0.280,0.215
403,-0.280,0.215
404,-0.255,0.215
405,-0.235,0.230
406,-0.230,0.240
407,-0.250,0.220
408,-0.260,0.220
409,-0.260,0.205
410,-0.235,0.210
411,-0.235,0.225
412,-0.230,0.220
413,-0.250,0.220
414,-0.255,0.200
415,-0.255,0.200
416,-0.235,0.220
417,-0.220,0.220
418,-0.235,0.225
419,-0.245,0.215
420,-0.260,0.210
421,-0.255,0.200
422,-0.230,0.215
423,-0.210,0.225
424,-0.210,0.230
425,-0.230,0.230
426,-0.230,0.225
427,-0.210,0.220
428,-0.180,0.240
429,-0.150,0.255
430,-0.160,0.255
431,-0.170,0.255
432,-0.175,0.250
433,-0.135,0.240
434,-0.090,0.245
435,-0.065,0.255
436,-0.065,0.240
437,-0.095,0.230
438,-0.105,0.195
439,-0.095,0.175
440,-0.090,0.185
441,-0.070,0.190
442,-0.085,0.180
443,-0.125,0.170
444,-0.145,0.170
445,-0.150,0.165
446,-0.145,0.170
447,-0.165,0.180
448,-0.205,0.185
449,-0.245,0.190
450,-0.250,0.195
451,-0.235,0.190
452,-0.210,0.190
453,-0.220,0.210
454,-0.240,0.215
455,-0.255,0.205
456,-0.265,0.195
457,-0.255,0.200
458,-0.235,0.190
459,-0.250,0.200
460,-0.270,0.215
461,-0.290,0.200
462,-0.280,0.195
463,-0.245,0.200
464,-0.220,0.200
465,-0.235,0.210
466,-0.245,0.210
467,-0.260,0.205
468,-0.260,0.190
469,-0.250,0.185
470,-0.225,0.190
471,-0.225,0.190
472,-0.250,0.170
473,-0.270,0.180
474,-0.260,0.170
475,-0.200,0.165
476,-0.085,0.130
477,0.060,0.085
478,0.215,0.020
479,0.420,-0.040
480,0.680,-0.045
481,0.980,-0.035
482,1.265,-0.045
483,1.465,-0.040
484,1.485,0.010
485,1.260,0.085
486,0.935,0.130
487,0.590,0.135
488,0.240,0.150
489,-0.030,0.130
490,-0.180,0.105
491,-0.255,0.090
492,-0.255,0.095
493,-0.270,0.110
494,-0.270,0.155
495,-0.275,0.180
496,-0.265,0.210
497,-0.270,0.215
498,-0.275,0.210
499,-0.285,0.210
500,-0.295,0.215
501,-0.305,0.235
502,-0.310,0.230
503,-0.310,0.230
504,-0.310,0.225
505,-0.315,0.220
506,-0.315,0.215
507,-0.320,0.220
508,-0.305,0.230
509,-0.295,0.230
510,-0.290,0.225
511,-0.300,0.215
512,-0.320,0.220
513,-0.295,0.225
514,-0.295,0.225
515,-0.295,0.240
516,-0.295,0.220
517,-0.295,0.210
518,-0.285,0.220
519,-0.280,0.230
520,-0.280,0.245
521,-0.260,0.240
522,-0.290,0.225
523,-0.270,0.205
524,-0.265,0.200
525,-0.250,0.210
526,-0.245,0.215
527,-0.245,0.215
528,-0.270,0.195
529,-0.255,0.180
530,-0.245,0.165
531,-0.225,0.185
532,-0.215,0.195
533,-0.215,0.180
534,-0.230,0.160
535,-0.225,0.155
536,-0.195,0.160
537,-0.195,0.160
538,-0.185,0.175
539,-0.195,0.150
540,-0.185,0.135
541,-0.170,0.120
542,-0.150,0.120
543,-0.130,0.130
544,-0.120,0.120
545,-0.125,0.115
546,-0.120,0.085
547,-0.110,0.065
548,-0.080,0.055
549,-0.060,0.055
550,-0.035,0.050
551,-0.030,0.040
552,-0.030,0.005
553,-0.015,-0.010
554,0.005,-0.015
555,0.040,-0.015
556,0.060,-0.015
557,0.070,-0.020
558,0.060,-0.055
559,0.065,-0.075
560,0.090,-0.065
561,0.125,-0.075
562,0.150,-0.060
563,0.120,-0.060
564,0.125,-0.085
565,0.120,-0.090
566,0.140,-0.090
567,0.170,-0.060
568,0.175,-0.045
569,0.160,-0.050
570,0.145,-0.055
571,0.125,-0.050
572,0.140,-0.020
573,0.145,0.000
574,0.140,0.030
575,0.110,0.045
576,0.070,0.045
577,0.040,0.055
578,0.030,0.085
579,0.040,0.125
580,0.020,0.150
581,-0.020,0.155
582,-0.060,0.155
583,-0.070,0.170
584,-0.080,0.195
585,-0.075,0.215
586,-0.085,0.245
587,-0.115,0.240
588,-0.160,0.240
589,-0.180,0.240
590,-0.165,0.260
591,-0.165,0.270
592,-0.165,0.290
593,-0.205,0.280
594,-0.235,0.270
595,-0.230,0.260
596,-0.220,0.280
597,-0.200,0.290
598,-0.210,0.305
599,-0.225,0.305
600,-0.255,0.290
601,-0.250,0.280
602,-0.225,0.295
603,-0.220,0.300
604,-0.210,0.315
605,-0.235,0.305
606,-0.250,0.285
607,-0.255,0.280
608,-0.230,0.285
609,-0.225,0.305
610,-0.225,0.315
611,-0.225,0.305
612,-0.255,0.290
613,-0.245,0.275
614,-0.230,0.285
615,-0.210,0.285
616,-0.200,0.290
617,-0.215,0.280
618,-0.235,0.275
619,-0.230,0.260
620,-0.220,0.255
621,-0.205,0.275
622,-0.200,0.285
623,-0.230,0.270
624,-0.245,0.250
625,-0.235,0.240
626,-0.215,0.245
627,-0.200,0.275
628,-0.195,0.270
629,-0.220,0.265
630,-0.250,0.245
631,-0.260,0.250
632,-0.230,0.260
633,-0.220,0.275
634,-0.210,0.275
635,-0.225,0.265
636,-0.245,0.260
637,-0.220,0.265
638,-0.200,0.275
639,-0.175,0.300
640,-0.160,0.305
641,-0.180,0.300
642,-0.180,0.285
643,-0.155,0.275
644,-0.115,0.270
645,-0.080,0.290
646,-0.060,0.295
647,-0.070,0.270
648,-0.080,0.235
649,-0.085,0.225
650,-0.065,0.220
651,-0.055,0.210
652,-0.060,0.215
653,-0.085,0.225
654,-0.115,0.195
655,-0.125,0.190
656,-0.135,0.210
657,-0.130,0.215
658,-0.140,0.225
659,-0.180,0.225
660,-0.220,0.210
661,-0.240,0.220
662,-0.245,0.245
663,-0.240,0.280
664,-0.235,0.305
665,-0.255,0.285
666,-0.260,0.275
667,-0.235,0.260
668,-0.195,0.230
669,-0.150,0.215
670,-0.100,0.170
671,-0.060,0.125
672,-0.035,0.060
673,0.035,0.000
674,0.115,-0.060
675,0.200,-0.120
676,0.290,-0.220
677,0.350,-0.335
678,0.415,-0.445
679,0.490,-0.540
680,0.570,-0.600
681,0.630,-0.650
682,0.670,-0.705
683,0.690,-0.790
684,0.745,-0.870
685,0.830,-0.940
686,0.940,-0.980
687,1.025,-0.995
688,1.060,-1.010
689,1.085,-1.045
690,1.190,-1.100
691,1.370,-1.130
692,1.510,-1.155
693,1.605,-1.165
694,1.660,-1.180
695,1.690,-1.160
696,1.765,-1.115
697,1.855,-1.050
698,1.935,-0.925
699,1.945,-0.765
700,1.735,-0.585
701,1.335,-0.360
702,0.930,-0.180
703,0.610,-0.035
704,0.330,0.085
705,0.100,0.170
706,-0.100,0.210
707,-0.265,0.255
708,-0.375,0.290
709,-0.410,0.310
710,-0.405,0.345
711,-0.415,0.385
712,-0.460,0.405
713,-0.495,0.405
714,-0.545,0.415
715,-0.545,0.420
716,-0.545,0.435
717,-0.545,0.465
718,-0.560,0.465
719,-0.590,0.465
720,-0.615,0.465
721,-0.610,0.460
722,-0.610,0.475
723,-0.605,0.490
724,-0.600,0.505
725,-0.630,0.495
726,-0.645,0.495
727,-0.630,0.490
728,-0.615,0.515
729,-0.615,0.525
730,-0.615,0.545
731,-0.660,0.540
732,-0.685,0.540
733,-0.675,0.535
734,-0.660,0.565
735,-0.650,0.590
736,-0.655,0.600
737,-0.690,0.620
738,-0.720,0.605
739,-0.725,0.615
740,-0.700,0.640
741,-0.700,0.665
742,-0.715,0.685
743,-0.745,0.685
744,-0.760,0.685
745,-0.765,0.695
746,-0.755,0.715
747,-0.755,0.745
748,-0.755,0.760
749,-0.790,0.760
750,-0.805,0.760
751,-0.795,0.755
752,-0.785,0.775
753,-0.770,0.800
754,-0.780,0.815
755,-0.800,0.815
756,-0.825,0.815
757,-0.830,0.805
758,-0.820,0.830
759,-0.800,0.845
760,-0.790,0.855
761,-0.805,0.840
762,-0.840,0.820
763,-0.830,0.815
764,-0.805,0.805
765,-0.785,0.810
766,-0.765,0.805
767,-0.765,0.780
768,-0.780,0.745
769,-0.760,0.735
770,-0.715,0.720
771,-0.670,0.710
772,-0.670,0.690
773,-0.675,0.660
774,-0.675,0.610
775,-0.635,0.575
776,-0.590,0.560
777,-0.555,0.555
778,-0.535,0.545
779,-0.545,0.495
780,-0.520,0.470
781,-0.495,0.440
782,-0.445,0.410
783,-0.415,0.410
784,-0.395,0.400
785,-0.415,0.375
786,-0.420,0.360
787,-0.380,0.340
788,-0.360,0.330
789,-0.350,0.350
790,-0.340,0.325
791,-0.350,0.315
792,-0.365,0.305
793,-0.370,0.290
794,-0.340,0.300
795,-0.310,0.315
796,-0.325,0.315
797,-0.355,0.305
798,-0.370,0.285
799,-0.355,0.285
800,-0.340,0.295
801,-0.330,0.305
802,-0.330,0.300
803,-0.370,0.300
804,-0.385,0.285
805,-0.360,0.280
806,-0.350,0.285
807,-0.340,0.305
808,-0.325,0.300
809,-0.355,0.285
810,-0.375,0.265
811,-0.350,0.255
812,-0.345,0.285
813,-0.330,0.290
814,-0.325,0.295
815,-0.360,0.295
816,-0.365,0.280
817,-0.350,0.275
818,-0.340,0.285
819,-0.320,0.300
820,-0.330,0.290
821,-0.350,0.285
822,-0.355,0.265
823,-0.355,0.275
824,-0.335,0.275
825,-0.325,0.300
826,-0.330,0.300
827,-0.345,0.310
828,-0.355,0.295
829,-0.355,0.285
830,-0.325,0.290
831,-0.305,0.315
832,-0.285,0.295
833,-0.295,0.265
834,-0.275,0.245
835,-0.245,0.225
836,-0.190,0.210
837,-0.150,0.185
838,-0.135,0.155
839,-0.110,0.090
840,-0.055,0.025
841,0.045,-0.055
842,0.170,-0.145
843,0.270,-0.245
844,0.390,-0.335
845,0.490,-0.425
846,0.595,-0.535
847,0.710,-0.635
848,0.805,-0.740
849,0.910,-0.800
850,0.975,-0.840
851,1.035,-0.865
852,1.105,-0.885
853,1.185,-0.900
854,1.230,-0.875
855,1.230,-0.820
856,1.175,-0.750
857,1.100,-0.690
858,1.025,-0.625
859,0.995,-0.525
860,0.980,-0.405
861,0.970,-0.270
862,0.930,-0.195
863,0.885,-0.145
864,0.855,-0.115
865,0.865,-0.085
866,0.880,-0.025
867,0.880,0.005
868,0.895,0.025
869,0.880,0.025
870,0.885,0.020
871,0.845,-0.005
872,0.785,0.000
873,0.655,0.025
874,0.520,0.070
875,0.300,0.120
876,0.095,0.190
877,-0.075,0.240
878,-0.205,0.300
879,-0.305,0.330
880,-0.375,0.365
881,-0.430,0.380
882,-0.475,0.385
883,-0.490,0.400
884,-0.530,0.415
885,-0.575,0.425
886,-0.620,0.445
887,-0.665,0.450
888,-0.690,0.475
889,-0.710,0.495
890,-0.715,0.480
891,-0.725,0.505
892,-0.765,0.520
893,-0.805,0.520
894,-0.820,0.510
895,-0.810,0.525
896,-0.800,0.535
897,-0.810,0.545
898,-0.830,0.550
899,-0.845,0.550
900,-0.865,0.545
901,-0.880,0.555
902,-0.870,0.560
903,-0.880,0.580
904,-0.895,0.595
905,-0.920,0.610
906,-0.940,0.605
907,-0.945,0.600
908,-0.960,0.610
909,-0.970,0.635
910,-0.970,0.635
911,-1.010,0.665
912,-1.015,0.640
913,-1.015,0.650
914,-1.015,0.665
915,-1.020,0.680
916,-1.060,0.695
917,-1.080,0.700
918,-1.105,0.685
919,-1.095,0.690
920,-1.090,0.695
921,-1.110,0.695
922,-1.120,0.695
923,-1.140,0.695
924,-1.140,0.670
925,-1.140,0.650
926,-1.140,0.640
927,-1.125,0.640
928,-1.110,0.625
929,-1.110,0.620
930,-1.105,0.600
931,-1.100,0.590
932,-1.080,0.570
933,-1.050,0.565
934,-1.010,0.555
935,-0.985,0.525
936,-0.970,0.490
937,-0.960,0.485
938,-0.905,0.465
939,-0.865,0.460
940,-0.830,0.430
941,-0.810,0.410
942,-0.775,0.385
943,-0.735,0.360
944,-0.690,0.360
945,-0.655,0.360
946,-0.615,0.350
947,-0.600,0.340
948,-0.580,0.310
949,-0.575,0.300
950,-0.540,0.290
951,-0.510,0.300
952,-0.485,0.305
953,-0.485,0.285
954,-0.490,0.275
955,-0.480,0.270
956,-0.455,0.270
957,-0.455,0.280
958,-0.445,0.290
959,-0.445,0.290
960,-0.455,0.280
961,-0.465,0.265
962,-0.430,0.260
963,-0.420,0.285
964,-0.415,0.290
965,-0.440,0.290
966,-0.465,0.290
967,-0.440,0.280
968,-0.420,0.280
969,-0.400,0.300
970,-0.410,0.300
971,-0.410,0.290
972,-0.445,0.265
973,-0.435,0.260
974,-0.420,0.270
975,-0.390,0.285
976,-0.395,0.295
977,-0.395,0.285
978,-0.420,0.275
979,-0.425,0.265
980,-0.405,0.275
981,-0.395,0.270
982,-0.385,0.290
983,-0.385,0.280
984,-0.410,0.255
985,-0.395,0.245
986,-0.385,0.250
987,-0.365,0.265
988,-0.355,0.275
989,-0.375,0.265
990,-0.395,0.250
991,-0.390,0.240
992,-0.380,0.250
993,-0.350,0.265
994,-0.350,0.265
995,-0.365,0.260
996,-0.385,0.255
997,-0.390,0.240
998,-0.345,0.250
999,-0.340,0.265
1000,-0.360,0.250
1001,-0.380,0.235
1002,-0.375,0.230
1003,-0.340,0.240
1004,-0.325,0.245
1005,-0.335,0.245
1006,-0.350,0.235
1007,-0.355,0.225
1008,-0.340,0.210
1009,-0.320,0.220
1010,-0.315,0.245
1011,-0.315,0.235
1012,-0.335,0.235
1013,-0.340,0.215
1014,-0.335,0.220
1015,-0.310,0.225
1016,-0.305,0.235
1017,-0.320,0.230
1018,-0.365,0.225
1019,-0.380,0.205
1020,-0.345,0.205
1021,-0.340,0.220
1022,-0.320,0.215
1023,-0.330,0.225
1024,-0.330,0.225
1025,-0.345,0.205
1026,-0.335,0.195
1027,-0.320,0.215
1028,-0.305,0.210
1029,-0.305,0.210
1030,-0.325,0.210
1031,-0.325,0.200
1032,-0.330,0.185
1033,-0.290,0.200
1034,-0.290,0.220
1035,-0.295,0.215
1036,-0.320,0.205
1037,-0.330,0.200
1038,-0.330,0.190
1039,-0.295,0.200
1040,-0.285,0.215
1041,-0.305,0.205
1042,-0.340,0.200
1043,-0.335,0.190
1044,-0.325,0.190
1045,-0.325,0.190
1046,-0.305,0.205
1047,-0.315,0.210
1048,-0.325,0.210
1049,-0.335,0.200
1050,-0.325,0.190
1051,-0.300,0.200
1052,-0.295,0.200
1053,-0.310,0.190
1054,-0.320,0.190
1055,-0.330,0.170
1056,-0.320,0.165
1057,-0.310,0.185
1058,-0.280,0.200
1059,-0.295,0.200
1060,-0.320,0.185
1061,-0.335,0.170
1062,-0.330,0.175
1063,-0.320,0.175
1064,-0.295,0.180
1065,-0.285,0.185
1066,-0.320,0.195
1067,-0.320,0.165
1068,-0.310,0.175
1069,-0.300,0.180
1070,-0.270,0.195
1071,-0.275,0.185
1072,-0.300,0.175
1073,-0.310,0.175
1074,-0.305,0.155
1075,-0.285,0.180
1076,-0.275,0.195
1077,-0.275,0.195
1078,-0.300,0.185
1079,-0.315,0.165
1080,-0.320,0.165
1081,-0.285,0.165
1082,-0.260,0.185
1083,-0.280,0.190
1084,-0.295,0.175
1085,-0.295,0.155
1086,-0.285,0.165
1087,-0.280,0.155
1088,-0.275,0.175
1089,-0.285,0.170
1090,-0.290,0.165
1091,-0.300,0.160
1092,-0.305,0.160
1093,-0.290,0.155
1094,-0.265,0.180
1095,-0.290,0.190
1096,-0.285,0.165
1097,-0.295,0.150
1098,-0.295,0.145
1099,-0.280,0.165
1100,-0.260,0.170
1101,-0.265,0.180
1102,-0.290,0.175
1103,-0.315,0.160
1104,-0.305,0.155
1105,-0.285,0.165
1106,-0.260,0.165
1107,-0.285,0.175
1108,-0.280,0.170
1109,-0.300,0.150
1110,-0.295,0.145
1111,-0.270,0.160
1112,-0.260,0.170
1113,-0.260,0.170
1114,-0.280,0.170
1115,-0.290,0.155
1116,-0.290,0.140
1117,-0.285,0.160
1118,-0.255,0.185
1119,-0.250,0.180
1120,-0.255,0.170
1121,-0.265,0.160
1122,-0.245,0.165
1123,-0.225,0.170
1124,-0.200,0.195
1125,-0.185,0.200
1126,-0.190,0.195
1127,-0.190,0.175
1128,-0.185,0.170
1129,-0.155,0.170
1130,-0.110,0.155
1131,-0.100,0.155
1132,-0.095,0.125
1133,-0.105,0.100
1134,-0.100,0.090
1135,-0.095,0.095
1136,-0.085,0.105
1137,-0.080,0.120
1138,-0.120,0.105
1139,-0.150,0.105
1140,-0.170,0.085
1141,-0.145,0.080
1142,-0.150,0.100
1143,-0.155,0.095
1144,-0.190,0.090
1145,-0.200,0.065
1146,-0.205,0.075
1147,-0.235,0.090
1148,-0.210,0.120
1149,-0.210,0.135
1150,-0.230,0.135
1151,-0.245,0.105
1152,-0.265,0.105
1153,-0.245,0.100
1154,-0.225,0.120
1155,-0.225,0.125
1156,-0.230,0.125
1157,-0.260,0.105
1158,-0.245,0.095
1159,-0.230,0.105
1160,-0.220,0.120
1161,-0.225,0.110
1162,-0.240,0.110
1163,-0.245,0.105
1164,-0.255,0.100
1165,-0.235,0.105
1166,-0.230,0.110
1167,-0.220,0.120
1168,-0.240,0.100
1169,-0.250,0.070
1170,-0.270,0.065
1171,-0.275,0.065
1172,-0.255,0.075
1173,-0.205,0.085
1174,-0.115,0.045
1175,0.025,-0.030
1176,0.210,-0.110
1177,0.485,-0.145
1178,0.795,-0.130
1179,1.080,-0.120
1180,1.330,-0.115
1181,1.520,-0.130
1182,1.560,-0.095
1183,1.355,-0.025
1184,0.995,0.040
1185,0.570,0.095
1186,0.175,0.085
1187,-0.095,0.040
1188,-0.200,0.010
1189,-0.220,-0.010
1190,-0.225,0.000
1191,-0.220,0.025
1192,-0.250,0.060
1193,-0.255,0.080
1194,-0.250,0.085
1195,-0.220,0.095
1196,-0.225,0.110
1197,-0.240,0.125
1198,-0.250,0.110
1199,-0.265,0.110
1200,-0.275,0.110
1201,-0.250,0.105
1202,-0.260,0.120
1203,-0.285,0.120
1204,-0.300,0.125
1205,-0.290,0.115
1206,-0.290,0.110
1207,-0.265,0.095
1208,-0.260,0.110
1209,-0.265,0.115
1210,-0.275,0.110
1211,-0.280,0.100
1212,-0.285,0.075
1213,-0.255,0.095
1214,-0.235,0.115
1215,-0.265,0.115
1216,-0.270,0.105
1217,-0.275,0.085
1218,-0.270,0.080
1219,-0.250,0.090
1220,-0.225,0.095
1221,-0.220,0.105
1222,-0.235,0.105
1223,-0.240,0.090
1224,-0.240,0.065
1225,-0.230,0.075
1226,-0.210,0.085
1227,-0.205,0.085
1228,-0.220,0.070
1229,-0.210,0.060
1230,-0.195,0.045
1231,-0.190,0.050
1232,-0.175,0.060
1233,-0.160,0.060
1234,-0.160,0.045
1235,-0.165,0.035
1236,-0.155,0.010
1237,-0.130,0.020
1238,-0.135,0.035
1239,-0.125,0.035
1240,-0.115,0.015
1241,-0.110,-0.005
1242,-0.110,-0.015
1243,-0.080,-0.025
1244,-0.065,-0.030
1245,-0.050,-0.020
1246,-0.060,-0.040
1247,-0.050,-0.065
