'sample interval','MLII','V1'
97,-0.360,-0.200
98,-0.360,-0.185
99,-0.385,-0.180
100,-0.395,-0.195
101,-0.415,-0.210
102,-0.430,-0.230
103,-0.435,-0.225
104,-0.405,-0.200
105,-0.410,-0.205
106,-0.405,-0.210
107,-0.415,-0.225
108,-0.440,-0.225
109,-0.430,-0.210
110,-0.415,-0.190
111,-0.420,-0.190
112,-0.415,-0.225
113,-0.420,-0.230
114,-0.430,-0.245
115,-0.440,-0.235
116,-0.425,-0.225
117,-0.415,-0.225
118,-0.425,-0.240
119,-0.430,-0.250
120,-0.425,-0.250
121,-0.415,-0.230
122,-0.420,-0.220
123,-0.415,-0.230
124,-0.420,-0.235
125,-0.420,-0.240
126,-0.435,-0.225
127,-0.415,-0.210
128,-0.415,-0.200
129,-0.400,-0.185
130,-0.395,-0.190
131,-0.410,-0.210
132,-0.425,-0.195
133,-0.415,-0.180
134,-0.405,-0.175
135,-0.395,-0.180
136,-0.400,-0.195
137,-0.410,-0.200
138,-0.420,-0.185
139,-0.410,-0.195
140,-0.395,-0.195
141,-0.380,-0.210
142,-0.390,-0.215
143,-0.400,-0.220
144,-0.415,-0.210
145,-0.420,-0.205
146,-0.385,-0.210
147,-0.375,-0.220
148,-0.380,-0.205
149,-0.375,-0.215
150,-0.365,-0.210
151,-0.350,-0.210
152,-0.350,-0.215
153,-0.350,-0.220
154,-0.340,-0.235
155,-0.350,-0.245
156,-0.350,-0.250
157,-0.325,-0.255
158,-0.320,-0.240
159,-0.310,-0.250
160,-0.310,-0.245
161,-0.310,-0.240
162,-0.305,-0.240
163,-0.285,-0.250
164,-0.270,-0.240
165,-0.265,-0.245
166,-0.265,-0.230
167,-0.255,-0.235
168,-0.240,-0.230
169,-0.220,-0.225
170,-0.210,-0.210
171,-0.205,-0.205
172,-0.190,-0.205
173,-0.175,-0.200
174,-0.175,-0.205
175,-0.165,-0.210
176,-0.155,-0.200
177,-0.145,-0.200
178,-0.130,-0.200
179,-0.125,-0.215
180,-0.135,-0.225
181,-0.125,-0.225
182,-0.110,-0.215
183,-0.090,-0.215
184,-0.105,-0.225
185,-0.120,-0.240
186,-0.120,-0.260
187,-0.120,-0.255
188,-0.110,-0.235
189,-0.110,-0.230
190,-0.130,-0.230
191,-0.160,-0.245
192,-0.165,-0.255
193,-0.170,-0.240
194,-0.170,-0.225
195,-0.180,-0.215
196,-0.205,-0.235
197,-0.225,-0.260
198,-0.235,-0.265
199,-0.245,-0.250
200,-0.250,-0.240
201,-0.255,-0.235
202,-0.265,-0.235
203,-0.275,-0.250
204,-0.285,-0.260
205,-0.295,-0.245
206,-0.290,-0.215
207,-0.305,-0.215
208,-0.315,-0.225
209,-0.330,-0.250
210,-0.340,-0.225
211,-0.325,-0.220
212,-0.325,-0.190
213,-0.315,-0.185
214,-0.310,-0.185
215,-0.335,-0.200
216,-0.355,-0.205
217,-0.355,-0.190
218,-0.365,-0.175
219,-0.345,-0.175
220,-0.345,-0.190
221,-0.330,-0.205
222,-0.350,-0.205
223,-0.355,-0.185
224,-0.340,-0.180
225,-0.345,-0.195
226,-0.345,-0.210
227,-0.350,-0.225
228,-0.350,-0.225
229,-0.350,-0.200
230,-0.345,-0.190
231,-0.330,-0.205
232,-0.340,-0.215
233,-0.350,-0.220
234,-0.360,-0.210
235,-0.350,-0.190
236,-0.340,-0.190
237,-0.330,-0.215
238,-0.320,-0.235
239,-0.325,-0.235
240,-0.320,-0.235
241,-0.325,-0.205
242,-0.320,-0.205
243,-0.315,-0.225
244,-0.325,-0.230
245,-0.345,-0.240
246,-0.350,-0.235
247,-0.330,-0.215
248,-0.320,-0.200
249,-0.305,-0.220
250,-0.305,-0.210
251,-0.300,-0.220
252,-0.320,-0.210
253,-0.325,-0.195
254,-0.325,-0.185
255,-0.305,-0.185
256,-0.290,-0.185
257,-0.305,-0.200
258,-0.320,-0.190
259,-0.325,-0.175
260,-0.325,-0.170
261,-0.310,-0.185
262,-0.310,-0.180
263,-0.310,-0.185
264,-0.325,-0.190
265,-0.310,-0.175
266,-0.310,-0.175
267,-0.315,-0.185
268,-0.310,-0.195
269,-0.320,-0.210
270,-0.330,-0.200
271,-0.320,-0.200
272,-0.315,-0.195
273,-0.315,-0.215
274,-0.315,-0.215
275,-0.340,-0.210
276,-0.340,-0.210
277,-0.325,-0.200
278,-0.310,-0.200
279,-0.305,-0.200
280,-0.320,-0.205
281,-0.320,-0.220
282,-0.330,-0.225
283,-0.330,-0.240
284,-0.335,-0.240
285,-0.320,-0.235
286,-0.320,-0.240
287,-0.330,-0.245
288,-0.340,-0.245
289,-0.345,-0.235
290,-0.335,-0.225
291,-0.320,-0.235
292,-0.330,-0.235
293,-0.325,-0.225
294,-0.320,-0.220
295,-0.325,-0.210
296,-0.325,-0.205
297,-0.315,-0.210
298,-0.315,-0.185
299,-0.320,-0.195
300,-0.335,-0.195
301,-0.335,-0.190
302,-0.325,-0.180
303,-0.320,-0.180
304,-0.330,-0.165
305,-0.340,-0.180
306,-0.350,-0.190
307,-0.330,-0.190
308,-0.335,-0.185
309,-0.325,-0.200
310,-0.310,-0.205
311,-0.340,-0.205
312,-0.355,-0.220
313,-0.335,-0.210
314,-0.320,-0.215
315,-0.305,-0.205
316,-0.310,-0.210
317,-0.315,-0.200
318,-0.320,-0.210
319,-0.350,-0.225
320,-0.315,-0.200
321,-0.320,-0.195
322,-0.320,-0.205
323,-0.320,-0.215
324,-0.320,-0.220
325,-0.320,-0.250
326,-0.310,-0.220
327,-0.310,-0.225
328,-0.315,-0.235
329,-0.315,-0.225
330,-0.310,-0.230
331,-0.295,-0.225
332,-0.280,-0.225
333,-0.280,-0.235
334,-0.290,-0.230
335,-0.295,-0.225
336,-0.295,-0.235
337,-0.285,-0.220
338,-0.275,-0.215
339,-0.240,-0.210
340,-0.220,-0.205
341,-0.215,-0.205
342,-0.215,-0.185
343,-0.175,-0.180
344,-0.145,-0.180
345,-0.140,-0.185
346,-0.150,-0.175
347,-0.185,-0.185
348,-0.210,-0.190
349,-0.215,-0.185
350,-0.215,-0.190
351,-0.205,-0.190
352,-0.210,-0.200
353,-0.215,-0.200
354,-0.235,-0.215
355,-0.255,-0.210
356,-0.250,-0.205
357,-0.250,-0.215
358,-0.240,-0.210
359,-0.255,-0.225
360,-0.270,-0.215
361,-0.275,-0.220
362,-0.300,-0.220
363,-0.300,-0.220
364,-0.325,-0.220
365,-0.320,-0.225
366,-0.325,-0.225
367,-0.315,-0.230
368,-0.305,-0.240
369,-0.305,-0.245
370,-0.315,-0.230
371,-0.320,-0.240
372,-0.355,-0.260
373,-0.350,-0.250
374,-0.350,-0.250
375,-0.335,-0.255
376,-0.320,-0.240
377,-0.325,-0.255
378,-0.340,-0.245
379,-0.350,-0.245
380,-0.325,-0.225
381,-0.305,-0.220
382,-0.310,-0.195
383,-0.325,-0.220
384,-0.360,-0.215
385,-0.355,-0.220
386,-0.360,-0.190
387,-0.355,-0.175
388,-0.360,-0.165
389,-0.370,-0.190
390,-0.270,-0.185
391,-0.085,-0.185
392,0.135,-0.185
393,0.385,-0.185
394,0.690,-0.215
395,0.945,-0.265
396,1.020,-0.320
397,0.890,-0.370
398,0.605,-0.390
399,0.345,-0.355
400,0.115,-0.310
401,-0.055,-0.265
402,-0.140,-0.230
403,-0.185,-0.210
404,-0.235,-0.195
405,-0.240,-0.195
406,-0.250,-0.200
407,-0.270,-0.215
408,-0.300,-0.225
409,-0.315,-0.225
410,-0.340,-0.210
411,-0.370,-0.215
412,-0.380,-0.225
413,-0.405,-0.250
414,-0.395,-0.250
415,-0.385,-0.235
416,-0.375,-0.205
417,-0.365,-0.215
418,-0.375,-0.230
419,-0.395,-0.245
420,-0.415,-0.245
421,-0.420,-0.230
422,-0.405,-0.200
423,-0.390,-0.205
424,-0.410,-0.205
425,-0.400,-0.215
426,-0.410,-0.195
427,-0.390,-0.170
428,-0.395,-0.175
429,-0.390,-0.175
430,-0.395,-0.185
431,-0.415,-0.190
432,-0.425,-0.180
433,-0.420,-0.175
434,-0.395,-0.160
435,-0.390,-0.180
436,-0.400,-0.190
437,-0.405,-0.200
438,-0.405,-0.195
439,-0.395,-0.200
440,-0.385,-0.200
441,-0.385,-0.190
442,-0.385,-0.205
443,-0.400,-0.205
444,-0.405,-0.200
445,-0.405,-0.200
446,-0.400,-0.190
447,-0.390,-0.205
448,-0.385,-0.205
449,-0.400,-0.220
450,-0.415,-0.220
451,-0.405,-0.215
452,-0.390,-0.220
453,-0.375,-0.230
454,-0.370,-0.235
455,-0.385,-0.230
456,-0.400,-0.230
457,-0.385,-0.230
458,-0.370,-0.225
459,-0.360,-0.225
460,-0.365,-0.235
461,-0.365,-0.225
462,-0.375,-0.225
463,-0.380,-0.230
464,-0.355,-0.225
465,-0.340,-0.215
466,-0.340,-0.215
467,-0.335,-0.205
468,-0.345,-0.195
469,-0.335,-0.195
470,-0.320,-0.185
471,-0.315,-0.185
472,-0.330,-0.180
473,-0.315,-0.200
474,-0.330,-0.190
475,-0.315,-0.180
476,-0.300,-0.170
477,-0.275,-0.175
478,-0.255,-0.170
479,-0.240,-0.185
480,-0.255,-0.195
481,-0.245,-0.205
482,-0.235,-0.185
483,-0.220,-0.205
484,-0.210,-0.195
485,-0.210,-0.220
486,-0.215,-0.215
487,-0.205,-0.215
488,-0.185,-0.210
489,-0.170,-0.215
490,-0.150,-0.210
491,-0.140,-0.215
492,-0.145,-0.230
493,-0.140,-0.230
494,-0.115,-0.225
495,-0.120,-0.230
496,-0.125,-0.245
497,-0.115,-0.255
498,-0.130,-0.270
499,-0.120,-0.255
500,-0.120,-0.250
501,-0.125,-0.250
502,-0.115,-0.240
503,-0.130,-0.250
504,-0.125,-0.260
505,-0.125,-0.255
506,-0.130,-0.240
507,-0.140,-0.225
508,-0.160,-0.215
509,-0.170,-0.225
510,-0.190,-0.220
511,-0.195,-0.205
512,-0.190,-0.195
513,-0.180,-0.185
514,-0.195,-0.185
515,-0.225,-0.185
516,-0.235,-0.190
517,-0.240,-0.180
518,-0.235,-0.165
519,-0.235,-0.165
520,-0.240,-0.160
521,-0.270,-0.180
522,-0.275,-0.185
523,-0.280,-0.195
524,-0.275,-0.180
525,-0.275,-0.175
526,-0.280,-0.190
527,-0.300,-0.195
528,-0.310,-0.195
529,-0.310,-0.195
530,-0.305,-0.185
531,-0.295,-0.165
532,-0.295,-0.180
533,-0.310,-0.200
534,-0.320,-0.200
535,-0.305,-0.200
536,-0.300,-0.190
537,-0.295,-0.185
538,-0.315,-0.190
539,-0.315,-0.220
540,-0.320,-0.230
541,-0.305,-0.210
542,-0.305,-0.210
543,-0.295,-0.200
544,-0.310,-0.205
545,-0.305,-0.225
546,-0.300,-0.230
547,-0.305,-0.220
548,-0.300,-0.200
549,-0.310,-0.180
550,-0.295,-0.185
551,-0.295,-0.205
552,-0.295,-0.205
553,-0.290,-0.185
554,-0.285,-0.160
555,-0.280,-0.160
556,-0.275,-0.170
557,-0.275,-0.170
558,-0.285,-0.170
559,-0.290,-0.150
560,-0.275,-0.145
561,-0.280,-0.150
562,-0.270,-0.170
563,-0.285,-0.175
564,-0.295,-0.175
565,-0.295,-0.160
566,-0.275,-0.150
567,-0.270,-0.165
568,-0.265,-0.170
569,-0.265,-0.195
570,-0.270,-0.190
571,-0.265,-0.185
572,-0.270,-0.165
573,-0.260,-0.160
574,-0.260,-0.175
575,-0.265,-0.185
576,-0.285,-0.185
577,-0.285,-0.175
578,-0.275,-0.175
579,-0.260,-0.185
580,-0.265,-0.205
581,-0.280,-0.220
582,-0.285,-0.215
583,-0.280,-0.200
584,-0.265,-0.195
585,-0.265,-0.205
586,-0.265,-0.210
587,-0.265,-0.215
588,-0.265,-0.210
589,-0.270,-0.195
590,-0.270,-0.190
591,-0.255,-0.195
592,-0.265,-0.200
593,-0.280,-0.200
594,-0.290,-0.185
595,-0.280,-0.165
596,-0.270,-0.150
597,-0.270,-0.155
598,-0.265,-0.160
599,-0.265,-0.175
600,-0.295,-0.165
601,-0.280,-0.155
602,-0.285,-0.140
603,-0.265,-0.155
604,-0.265,-0.155
605,-0.280,-0.165
606,-0.285,-0.160
607,-0.285,-0.150
608,-0.275,-0.150
609,-0.275,-0.170
610,-0.275,-0.180
611,-0.275,-0.200
612,-0.285,-0.180
613,-0.285,-0.170
614,-0.270,-0.160
615,-0.265,-0.180
616,-0.270,-0.190
617,-0.275,-0.185
618,-0.285,-0.190
619,-0.280,-0.175
620,-0.265,-0.160
621,-0.265,-0.180
622,-0.275,-0.185
623,-0.270,-0.190
624,-0.275,-0.200
625,-0.275,-0.205
626,-0.275,-0.190
627,-0.260,-0.190
628,-0.265,-0.210
629,-0.275,-0.225
630,-0.285,-0.225
631,-0.280,-0.210
632,-0.280,-0.190
633,-0.260,-0.200
634,-0.270,-0.205
635,-0.275,-0.215
636,-0.280,-0.220
637,-0.280,-0.200
638,-0.270,-0.175
639,-0.255,-0.165
640,-0.225,-0.165
641,-0.235,-0.175
642,-0.245,-0.175
643,-0.240,-0.150
644,-0.220,-0.140
645,-0.210,-0.145
646,-0.215,-0.150
647,-0.220,-0.150
648,-0.225,-0.160
649,-0.235,-0.140
650,-0.230,-0.120
651,-0.220,-0.140
652,-0.190,-0.155
653,-0.180,-0.175
654,-0.185,-0.185
655,-0.150,-0.155
656,-0.115,-0.145
657,-0.105,-0.155
658,-0.100,-0.175
659,-0.125,-0.195
660,-0.150,-0.190
661,-0.155,-0.180
662,-0.150,-0.165
663,-0.160,-0.175
664,-0.175,-0.180
665,-0.185,-0.205
666,-0.200,-0.200
667,-0.190,-0.175
668,-0.190,-0.185
669,-0.180,-0.200
670,-0.195,-0.215
671,-0.210,-0.235
672,-0.225,-0.230
673,-0.220,-0.210
674,-0.225,-0.205
675,-0.240,-0.205
676,-0.240,-0.220
677,-0.260,-0.220
678,-0.290,-0.230
679,-0.285,-0.205
680,-0.280,-0.210
681,-0.265,-0.210
682,-0.275,-0.200
683,-0.295,-0.210
684,-0.305,-0.200
685,-0.295,-0.170
686,-0.290,-0.160
687,-0.275,-0.160
688,-0.285,-0.170
689,-0.295,-0.175
690,-0.305,-0.190
691,-0.320,-0.155
692,-0.305,-0.150
693,-0.295,-0.155
694,-0.300,-0.160
695,-0.305,-0.185
696,-0.305,-0.180
697,-0.295,-0.170
698,-0.285,-0.150
699,-0.290,-0.155
700,-0.310,-0.180
701,-0.340,-0.180
702,-0.370,-0.185
703,-0.365,-0.160
704,-0.290,-0.160
705,-0.150,-0.160
706,0.065,-0.165
707,0.295,-0.180
708,0.540,-0.190
709,0.840,-0.200
710,1.085,-0.215
711,1.165,-0.265
712,1.040,-0.335
713,0.765,-0.365
714,0.480,-0.350
715,0.220,-0.310
716,0.015,-0.240
717,-0.080,-0.200
718,-0.115,-0.190
719,-0.185,-0.210
720,-0.235,-0.220
721,-0.245,-0.200
722,-0.235,-0.190
723,-0.240,-0.180
724,-0.260,-0.180
725,-0.300,-0.190
726,-0.345,-0.185
727,-0.350,-0.160
728,-0.365,-0.150
729,-0.350,-0.155
730,-0.365,-0.150
731,-0.375,-0.155
732,-0.390,-0.145
733,-0.375,-0.130
734,-0.370,-0.130
735,-0.370,-0.135
736,-0.375,-0.140
737,-0.385,-0.150
738,-0.390,-0.150
739,-0.395,-0.135
740,-0.400,-0.130
741,-0.390,-0.145
742,-0.390,-0.160
743,-0.400,-0.155
744,-0.400,-0.155
745,-0.390,-0.165
746,-0.385,-0.150
747,-0.385,-0.160
748,-0.385,-0.155
749,-0.395,-0.160
750,-0.410,-0.155
751,-0.400,-0.160
752,-0.390,-0.150
753,-0.385,-0.160
754,-0.395,-0.160
755,-0.395,-0.170
756,-0.405,-0.185
757,-0.405,-0.180
758,-0.390,-0.180
759,-0.380,-0.180
760,-0.380,-0.190
761,-0.395,-0.190
762,-0.400,-0.185
763,-0.410,-0.185
764,-0.390,-0.175
765,-0.385,-0.170
766,-0.375,-0.170
767,-0.385,-0.180
768,-0.395,-0.165
769,-0.395,-0.155
770,-0.390,-0.155
771,-0.380,-0.150
772,-0.385,-0.135
773,-0.390,-0.130
774,-0.395,-0.135
775,-0.385,-0.125
776,-0.375,-0.125
777,-0.365,-0.115
778,-0.365,-0.120
779,-0.370,-0.130
780,-0.370,-0.130
781,-0.365,-0.130
782,-0.350,-0.120
783,-0.340,-0.130
784,-0.345,-0.125
785,-0.345,-0.145
786,-0.360,-0.155
787,-0.350,-0.155
788,-0.320,-0.145
789,-0.305,-0.130
790,-0.290,-0.140
791,-0.300,-0.150
792,-0.290,-0.160
793,-0.295,-0.155
794,-0.280,-0.145
795,-0.255,-0.130
796,-0.235,-0.150
797,-0.245,-0.175
798,-0.245,-0.185
799,-0.235,-0.185
800,-0.225,-0.170
801,-0.205,-0.160
802,-0.180,-0.165
803,-0.180,-0.180
804,-0.190,-0.185
805,-0.170,-0.185
806,-0.155,-0.155
807,-0.145,-0.160
808,-0.140,-0.170
809,-0.150,-0.180
810,-0.140,-0.190
811,-0.145,-0.165
812,-0.135,-0.155
813,-0.110,-0.140
814,-0.130,-0.130
815,-0.125,-0.150
816,-0.130,-0.150
817,-0.135,-0.145
818,-0.120,-0.140
819,-0.120,-0.140
820,-0.120,-0.125
821,-0.145,-0.145
822,-0.165,-0.150
823,-0.170,-0.140
824,-0.175,-0.120
825,-0.175,-0.120
826,-0.190,-0.130
827,-0.215,-0.150
828,-0.225,-0.155
829,-0.235,-0.150
830,-0.250,-0.135
831,-0.245,-0.135
832,-0.265,-0.150
833,-0.270,-0.155
834,-0.295,-0.150
835,-0.315,-0.130
836,-0.305,-0.120
837,-0.295,-0.120
838,-0.300,-0.125
839,-0.315,-0.145
840,-0.325,-0.155
841,-0.325,-0.150
842,-0.325,-0.135
843,-0.325,-0.145
844,-0.330,-0.160
845,-0.340,-0.165
846,-0.355,-0.170
847,-0.360,-0.160
848,-0.350,-0.145
849,-0.335,-0.135
850,-0.355,-0.155
851,-0.360,-0.165
852,-0.365,-0.160
853,-0.365,-0.145
854,-0.345,-0.125
855,-0.350,-0.120
856,-0.360,-0.110
857,-0.360,-0.125
858,-0.355,-0.115
859,-0.350,-0.115
860,-0.345,-0.095
861,-0.335,-0.095
862,-0.345,-0.100
863,-0.365,-0.115
864,-0.375,-0.115
865,-0.365,-0.090
866,-0.350,-0.085
867,-0.355,-0.090
868,-0.345,-0.105
869,-0.350,-0.125
870,-0.350,-0.125
871,-0.355,-0.105
872,-0.345,-0.110
873,-0.330,-0.120
874,-0.325,-0.125
875,-0.330,-0.140
876,-0.350,-0.145
877,-0.350,-0.125
878,-0.350,-0.110
879,-0.340,-0.120
880,-0.340,-0.120
881,-0.350,-0.125
882,-0.355,-0.145
883,-0.345,-0.135
884,-0.335,-0.130
885,-0.330,-0.145
886,-0.340,-0.140
887,-0.340,-0.175
888,-0.350,-0.180
889,-0.340,-0.150
890,-0.325,-0.135
891,-0.325,-0.135
892,-0.320,-0.145
893,-0.340,-0.165
894,-0.355,-0.165
895,-0.360,-0.160
896,-0.355,-0.135
897,-0.345,-0.120
898,-0.330,-0.135
899,-0.335,-0.140
900,-0.345,-0.140
901,-0.345,-0.125
902,-0.350,-0.120
903,-0.330,-0.100
904,-0.330,-0.095
905,-0.345,-0.100
906,-0.345,-0.115
907,-0.350,-0.105
908,-0.340,-0.085
909,-0.345,-0.070
910,-0.345,-0.080
911,-0.345,-0.115
912,-0.350,-0.125
913,-0.345,-0.115
914,-0.345,-0.095
915,-0.335,-0.105
916,-0.355,-0.110
917,-0.360,-0.110
918,-0.365,-0.140
919,-0.365,-0.140
920,-0.360,-0.120
921,-0.350,-0.105
922,-0.355,-0.110
923,-0.355,-0.115
924,-0.355,-0.125
925,-0.350,-0.130
926,-0.345,-0.105
927,-0.340,-0.115
928,-0.355,-0.115
929,-0.370,-0.135
930,-0.380,-0.145
931,-0.380,-0.140
932,-0.375,-0.130
933,-0.365,-0.130
934,-0.360,-0.140
935,-0.355,-0.155
936,-0.355,-0.165
937,-0.365,-0.160
938,-0.365,-0.135
939,-0.345,-0.115
940,-0.340,-0.120
941,-0.360,-0.145
942,-0.385,-0.150
943,-0.380,-0.150
944,-0.360,-0.110
945,-0.345,-0.105
946,-0.345,-0.105
947,-0.365,-0.105
948,-0.375,-0.110
949,-0.385,-0.110
950,-0.355,-0.090
951,-0.350,-0.070
952,-0.350,-0.080
953,-0.360,-0.100
954,-0.370,-0.105
955,-0.370,-0.100
956,-0.355,-0.075
957,-0.350,-0.075
958,-0.350,-0.095
959,-0.365,-0.105
960,-0.365,-0.115
961,-0.360,-0.110
962,-0.335,-0.105
963,-0.325,-0.090
964,-0.330,-0.105
965,-0.325,-0.105
966,-0.330,-0.110
967,-0.315,-0.115
968,-0.305,-0.095
969,-0.310,-0.085
970,-0.320,-0.100
971,-0.325,-0.125
972,-0.320,-0.130
973,-0.310,-0.130
974,-0.280,-0.105
975,-0.265,-0.120
976,-0.245,-0.125
977,-0.240,-0.145
978,-0.230,-0.155
979,-0.230,-0.145
980,-0.225,-0.115
981,-0.220,-0.115
982,-0.235,-0.125
983,-0.250,-0.140
984,-0.265,-0.165
985,-0.275,-0.150
986,-0.255,-0.130
987,-0.260,-0.110
988,-0.255,-0.110
989,-0.270,-0.120
990,-0.300,-0.110
991,-0.315,-0.100
992,-0.315,-0.095
993,-0.320,-0.085
994,-0.325,-0.080
995,-0.335,-0.090
996,-0.355,-0.100
997,-0.365,-0.095
998,-0.365,-0.085
999,-0.380,-0.090
1000,-0.390,-0.100
1001,-0.400,-0.105
1002,-0.395,-0.100
1003,-0.380,-0.100
1004,-0.375,-0.095
1005,-0.385,-0.100
1006,-0.415,-0.110
1007,-0.420,-0.115
1008,-0.420,-0.115
1009,-0.425,-0.105
1010,-0.415,-0.095
1011,-0.405,-0.095
1012,-0.410,-0.100
1013,-0.425,-0.115
1014,-0.430,-0.115
1015,-0.410,-0.110
1016,-0.395,-0.105
1017,-0.400,-0.115
1018,-0.420,-0.140
1019,-0.425,-0.140
1020,-0.435,-0.135
1021,-0.450,-0.125
1022,-0.455,-0.110
1023,-0.465,-0.105
1024,-0.450,-0.125
1025,-0.410,-0.135
1026,-0.265,-0.135
1027,-0.025,-0.105
1028,0.205,-0.100
1029,0.460,-0.110
1030,0.715,-0.135
1031,0.975,-0.170
1032,1.095,-0.190
1033,1.010,-0.205
1034,0.755,-0.210
1035,0.460,-0.215
1036,0.190,-0.210
1037,-0.050,-0.180
1038,-0.185,-0.135
1039,-0.225,-0.085
1040,-0.250,-0.060
1041,-0.280,-0.060
1042,-0.325,-0.075
1043,-0.350,-0.090
1044,-0.355,-0.090
1045,-0.350,-0.075
1046,-0.365,-0.075
1047,-0.385,-0.075
1048,-0.425,-0.080
1049,-0.445,-0.090
1050,-0.445,-0.090
1051,-0.455,-0.095
1052,-0.450,-0.090
1053,-0.455,-0.090
1054,-0.480,-0.090
1055,-0.495,-0.100
1056,-0.485,-0.100
1057,-0.475,-0.085
1058,-0.470,-0.085
1059,-0.470,-0.080
1060,-0.480,-0.095
1061,-0.505,-0.115
1062,-0.500,-0.130
1063,-0.490,-0.130
1064,-0.480,-0.130
1065,-0.495,-0.130
1066,-0.500,-0.130
1067,-0.490,-0.140
1068,-0.490,-0.135
1069,-0.475,-0.135
1070,-0.465,-0.130
1071,-0.475,-0.135
1072,-0.475,-0.140
1073,-0.485,-0.135
1074,-0.490,-0.135
1075,-0.480,-0.120
1076,-0.475,-0.115
1077,-0.465,-0.105
1078,-0.475,-0.095
1079,-0.490,-0.090
1080,-0.475,-0.085
1081,-0.465,-0.075
1082,-0.475,-0.075
1083,-0.485,-0.070
1084,-0.485,-0.075
1085,-0.485,-0.070
1086,-0.475,-0.075
1087,-0.470,-0.065
1088,-0.465,-0.070
1089,-0.475,-0.065
1090,-0.475,-0.075
1091,-0.480,-0.085
1092,-0.470,-0.085
1093,-0.475,-0.085
1094,-0.460,-0.105
1095,-0.460,-0.105
1096,-0.465,-0.105
1097,-0.485,-0.110
1098,-0.475,-0.100
1099,-0.470,-0.100
1100,-0.455,-0.100
1101,-0.465,-0.095
1102,-0.455,-0.100
1103,-0.460,-0.100
1104,-0.460,-0.100
1105,-0.455,-0.095
1106,-0.435,-0.105
1107,-0.435,-0.115
1108,-0.430,-0.135
1109,-0.435,-0.140
1110,-0.435,-0.140
1111,-0.415,-0.130
1112,-0.410,-0.130
1113,-0.400,-0.130
1114,-0.395,-0.130
1115,-0.410,-0.130
1116,-0.400,-0.140
1117,-0.380,-0.125
1118,-0.355,-0.130
1119,-0.355,-0.120
1120,-0.375,-0.120
1121,-0.355,-0.125
1122,-0.345,-0.115
1123,-0.320,-0.105
1124,-0.305,-0.100
1125,-0.290,-0.090
1126,-0.290,-0.090
1127,-0.280,-0.105
1128,-0.275,-0.095
1129,-0.255,-0.095
1130,-0.235,-0.090
1131,-0.235,-0.090
1132,-0.235,-0.095
1133,-0.245,-0.090
1134,-0.240,-0.095
1135,-0.210,-0.100
1136,-0.195,-0.115
1137,-0.180,-0.115
1138,-0.190,-0.120
1139,-0.195,-0.140
1140,-0.190,-0.135
1141,-0.185,-0.120
1142,-0.175,-0.120
1143,-0.170,-0.120
1144,-0.180,-0.120
1145,-0.185,-0.135
1146,-0.175,-0.135
1147,-0.190,-0.135
1148,-0.190,-0.130
1149,-0.195,-0.125
1150,-0.210,-0.140
1151,-0.235,-0.165
1152,-0.260,-0.155
