'sample interval','MLII','V1'
113,0.865,-0.180
114,0.875,-0.170
115,0.895,-0.175
116,0.910,-0.185
117,0.925,-0.170
118,0.935,-0.185
119,0.945,-0.180
120,0.950,-0.195
121,0.950,-0.200
122,0.945,-0.210
123,0.940,-0.220
124,0.940,-0.225
125,0.925,-0.240
126,0.905,-0.250
127,0.880,-0.265
128,0.850,-0.260
129,0.820,-0.260
130,0.810,-0.260
131,0.780,-0.270
132,0.760,-0.260
133,0.735,-0.255
134,0.700,-0.255
135,0.665,-0.245
136,0.625,-0.245
137,0.585,-0.255
138,0.550,-0.265
139,0.505,-0.265
140,0.470,-0.255
141,0.430,-0.230
142,0.400,-0.220
143,0.390,-0.195
144,0.360,-0.170
145,0.340,-0.160
146,0.310,-0.140
147,0.280,-0.120
148,0.240,-0.120
149,0.210,-0.100
150,0.180,-0.095
151,0.155,-0.080
152,0.130,-0.070
153,0.105,-0.055
154,0.090,-0.035
155,0.085,-0.015
156,0.065,0.005
157,0.060,0.020
158,0.040,0.030
159,0.025,0.015
160,0.015,0.020
161,-0.005,0.010
162,-0.020,0.005
163,-0.010,0.010
164,-0.020,0.020
165,-0.020,0.020
166,-0.020,0.035
167,-0.010,0.035
168,0.000,0.045
169,0.010,0.025
170,0.000,0.025
171,-0.005,0.035
172,-0.005,0.030
173,-0.010,0.035
174,-0.010,0.025
175,-0.020,0.020
176,-0.010,0.025
177,-0.010,0.030
178,-0.015,0.030
179,-0.005,0.025
180,-0.005,0.030
181,0.005,0.050
182,-0.005,0.040
183,-0.010,0.035
184,-0.015,0.020
185,-0.025,0.025
186,-0.040,0.025
187,-0.040,0.010
188,-0.040,0.020
189,-0.050,0.020
190,-0.045,0.025
191,-0.050,0.040
192,-0.030,0.050
193,-0.030,0.055
194,-0.025,0.045
195,-0.035,0.045
196,-0.050,0.035
197,-0.055,0.020
198,-0.060,0.005
199,-0.070,-0.005
200,-0.070,-0.005
201,-0.065,0.015
202,-0.055,0.025
203,-0.045,0.040
204,-0.040,0.045
205,-0.040,0.050
206,-0.050,0.035
207,-0.055,0.030
208,-0.060,0.010
209,-0.065,0.005
210,-0.080,0.000
211,-0.080,-0.005
212,-0.075,0.015
213,-0.095,0.015
214,-0.085,0.015
215,-0.070,0.025
216,-0.065,0.030
217,-0.055,0.025
218,-0.060,0.005
219,-0.075,0.005
220,-0.075,0.010
221,-0.095,0.000
222,-0.085,0.015
223,-0.100,0.005
224,-0.100,0.000
225,-0.090,0.005
226,-0.090,0.005
227,-0.085,0.010
228,-0.085,0.000
229,-0.070,0.005
230,-0.100,0.015
231,-0.085,0.010
232,-0.075,-0.005
233,-0.085,-0.010
234,-0.085,0.000
235,-0.100,-0.020
236,-0.100,-0.015
237,-0.100,-0.010
238,-0.090,-0.020
239,-0.100,-0.010
240,-0.085,0.005
241,-0.080,0.015
242,-0.090,0.010
243,-0.095,0.020
244,-0.085,0.005
245,-0.085,-0.015
246,-0.085,-0.015
247,-0.095,-0.020
248,-0.095,-0.015
249,-0.090,-0.005
250,-0.090,0.000
251,-0.090,0.015
252,-0.080,0.000
253,-0.075,0.010
254,-0.080,0.010
255,-0.060,0.005
256,-0.040,0.005
257,-0.035,0.025
258,-0.030,0.055
259,-0.010,0.070
260,0.010,0.115
261,0.025,0.145
262,0.045,0.185
263,0.065,0.185
264,0.080,0.175
265,0.100,0.190
266,0.120,0.165
267,0.145,0.155
268,0.180,0.125
269,0.200,0.085
270,0.215,0.065
271,0.215,0.040
272,0.215,0.010
273,0.180,0.000
274,0.155,-0.015
275,0.145,0.005
276,0.155,0.000
277,0.165,0.010
278,0.170,0.010
279,0.170,-0.015
280,0.150,-0.050
281,0.125,-0.080
282,0.095,-0.110
283,0.055,-0.115
284,0.030,-0.115
285,0.000,-0.080
286,-0.025,-0.045
287,-0.035,-0.030
288,-0.045,-0.020
289,-0.045,-0.005
290,-0.065,-0.020
291,-0.085,-0.015
292,-0.115,-0.040
293,-0.140,-0.040
294,-0.145,-0.050
295,-0.145,-0.045
296,-0.155,-0.040
297,-0.135,-0.035
298,-0.135,-0.040
299,-0.135,-0.045
300,-0.130,-0.045
301,-0.105,-0.045
302,-0.105,-0.055
303,-0.095,-0.045
304,-0.105,-0.040
305,-0.110,-0.020
306,-0.115,0.000
307,-0.100,0.020
308,-0.050,0.080
309,0.030,0.105
310,0.170,0.130
311,0.360,0.075
312,0.545,0.005
313,0.755,-0.125
314,0.955,-0.325
315,1.135,-0.560
316,1.300,-0.855
317,1.460,-1.215
318,1.580,-1.570
319,1.655,-1.890
320,1.680,-2.120
321,1.650,-2.220
322,1.570,-2.205
323,1.420,-2.110
324,1.195,-1.960
325,0.910,-1.765
326,0.610,-1.550
327,0.340,-1.305
328,0.130,-1.060
329,-0.015,-0.855
330,-0.090,-0.680
331,-0.135,-0.575
332,-0.150,-0.475
333,-0.170,-0.410
334,-0.180,-0.325
335,-0.200,-0.265
336,-0.235,-0.185
337,-0.280,-0.120
338,-0.300,-0.085
339,-0.310,-0.040
340,-0.320,-0.025
341,-0.330,-0.005
342,-0.330,0.005
343,-0.340,0.000
344,-0.345,0.005
345,-0.350,0.030
346,-0.345,0.040
347,-0.345,0.055
348,-0.350,0.060
349,-0.355,0.085
350,-0.350,0.070
351,-0.355,0.085
352,-0.355,0.075
353,-0.355,0.090
354,-0.365,0.085
355,-0.380,0.095
356,-0.380,0.100
357,-0.385,0.095
358,-0.380,0.110
359,-0.370,0.115
360,-0.370,0.140
361,-0.360,0.165
362,-0.370,0.175
363,-0.375,0.190
364,-0.385,0.175
365,-0.385,0.175
366,-0.385,0.175
367,-0.405,0.165
368,-0.400,0.170
369,-0.405,0.190
370,-0.410,0.215
371,-0.410,0.230
372,-0.420,0.245
373,-0.425,0.275
374,-0.420,0.260
375,-0.425,0.240
376,-0.445,0.250
377,-0.455,0.255
378,-0.475,0.250
379,-0.490,0.270
380,-0.495,0.265
381,-0.510,0.295
382,-0.525,0.325
383,-0.525,0.325
384,-0.535,0.330
385,-0.555,0.345
386,-0.560,0.340
387,-0.575,0.345
388,-0.600,0.345
389,-0.630,0.350
390,-0.655,0.360
391,-0.665,0.360
392,-0.665,0.375
393,-0.680,0.390
394,-0.695,0.405
395,-0.695,0.405
396,-0.700,0.410
397,-0.700,0.415
398,-0.700,0.420
399,-0.705,0.420
400,-0.720,0.420
401,-0.720,0.420
402,-0.715,0.425
403,-0.715,0.415
404,-0.705,0.415
405,-0.685,0.405
406,-0.670,0.405
407,-0.650,0.400
408,-0.635,0.405
409,-0.605,0.400
410,-0.590,0.385
411,-0.555,0.365
412,-0.545,0.345
413,-0.520,0.320
414,-0.500,0.290
415,-0.475,0.255
416,-0.435,0.235
417,-0.410,0.230
418,-0.370,0.225
419,-0.345,0.210
420,-0.325,0.205
421,-0.295,0.195
422,-0.275,0.155
423,-0.255,0.150
424,-0.245,0.120
425,-0.230,0.090
426,-0.220,0.070
427,-0.220,0.060
428,-0.200,0.050
429,-0.190,0.060
430,-0.185,0.065
431,-0.180,0.070
432,-0.170,0.065
433,-0.170,0.055
434,-0.165,0.045
435,-0.150,0.035
436,-0.160,0.030
437,-0.165,0.020
438,-0.180,0.025
439,-0.175,0.020
440,-0.170,0.025
441,-0.175,0.035
442,-0.160,0.040
443,-0.155,0.035
444,-0.165,0.035
445,-0.150,0.035
446,-0.150,0.035
447,-0.165,0.040
448,-0.165,0.025
449,-0.185,0.035
450,-0.175,0.030
451,-0.190,0.035
452,-0.195,0.035
453,-0.190,0.035
454,-0.195,0.040
455,-0.170,0.040
456,-0.160,0.035
457,-0.160,0.045
458,-0.165,0.055
459,-0.165,0.050
460,-0.160,0.055
461,-0.185,0.045
462,-0.190,0.050
463,-0.195,0.050
464,-0.185,0.035
465,-0.190,0.035
466,-0.150,0.045
467,-0.135,0.055
468,-0.105,0.070
469,-0.075,0.080
470,-0.050,0.085
471,-0.025,0.100
472,-0.005,0.125
473,0.000,0.145
474,0.025,0.175
475,0.035,0.195
476,0.065,0.235
477,0.085,0.275
478,0.125,0.305
479,0.175,0.320
480,0.225,0.355
481,0.300,0.370
482,0.380,0.375
483,0.495,0.380
484,0.600,0.335
485,0.715,0.280
486,0.800,0.220
487,0.870,0.155
488,0.930,0.105
489,0.980,0.065
490,1.020,0.025
491,1.105,0.000
492,1.195,-0.025
493,1.285,-0.075
494,1.390,-0.135
495,1.465,-0.220
496,1.515,-0.335
497,1.550,-0.460
498,1.545,-0.605
499,1.500,-0.730
500,1.385,-0.855
501,1.195,-0.950
502,0.885,-1.030
503,0.495,-1.105
504,0.040,-1.195
505,-0.460,-1.310
506,-0.905,-1.420
507,-1.265,-1.565
508,-1.545,-1.660
509,-1.680,-1.705
510,-1.700,-1.710
511,-1.655,-1.650
512,-1.565,-1.575
513,-1.440,-1.475
514,-1.300,-1.340
515,-1.200,-1.235
516,-1.100,-1.080
517,-1.010,-0.925
518,-0.920,-0.765
519,-0.805,-0.595
520,-0.700,-0.445
521,-0.585,-0.330
522,-0.500,-0.250
523,-0.455,-0.175
524,-0.430,-0.130
525,-0.420,-0.100
526,-0.420,-0.065
527,-0.425,-0.040
528,-0.430,-0.020
529,-0.420,-0.005
530,-0.410,0.010
531,-0.410,0.005
532,-0.405,0.015
533,-0.405,0.015
534,-0.415,0.000
535,-0.410,0.010
536,-0.420,0.015
537,-0.430,0.045
538,-0.430,0.055
539,-0.415,0.060
540,-0.415,0.075
541,-0.390,0.075
542,-0.400,0.070
543,-0.400,0.080
544,-0.405,0.085
545,-0.420,0.085
546,-0.415,0.095
547,-0.415,0.080
548,-0.425,0.100
549,-0.425,0.110
550,-0.425,0.120
551,-0.430,0.120
552,-0.430,0.125
553,-0.420,0.135
554,-0.415,0.145
555,-0.415,0.150
556,-0.420,0.170
557,-0.420,0.175
558,-0.430,0.160
559,-0.435,0.170
560,-0.435,0.175
561,-0.430,0.195
562,-0.430,0.220
563,-0.415,0.245
564,-0.410,0.265
565,-0.405,0.275
566,-0.405,0.285
567,-0.375,0.295
568,-0.370,0.300
569,-0.375,0.310
570,-0.360,0.325
571,-0.350,0.330
572,-0.330,0.340
573,-0.325,0.370
574,-0.305,0.385
575,-0.285,0.410
576,-0.270,0.425
577,-0.245,0.440
578,-0.235,0.435
579,-0.225,0.440
580,-0.205,0.430
581,-0.200,0.420
582,-0.200,0.425
583,-0.190,0.435
584,-0.185,0.435
585,-0.175,0.445
586,-0.170,0.435
587,-0.170,0.445
588,-0.160,0.445
589,-0.145,0.430
590,-0.155,0.425
591,-0.150,0.415
592,-0.160,0.395
593,-0.175,0.380
594,-0.190,0.350
595,-0.200,0.345
596,-0.230,0.325
597,-0.245,0.315
598,-0.240,0.295
599,-0.245,0.285
600,-0.250,0.260
601,-0.275,0.255
602,-0.285,0.240
603,-0.305,0.220
604,-0.315,0.205
605,-0.335,0.175
606,-0.350,0.145
607,-0.350,0.140
608,-0.365,0.120
609,-0.360,0.110
610,-0.370,0.110
611,-0.365,0.120
612,-0.365,0.130
613,-0.365,0.130
614,-0.355,0.115
615,-0.375,0.110
616,-0.380,0.090
617,-0.380,0.085
618,-0.380,0.080
619,-0.390,0.075
620,-0.395,0.075
621,-0.410,0.080
622,-0.400,0.090
623,-0.400,0.100
624,-0.395,0.090
625,-0.390,0.110
626,-0.380,0.105
627,-0.380,0.105
628,-0.375,0.085
629,-0.395,0.075
630,-0.400,0.065
631,-0.415,0.065
632,-0.420,0.065
633,-0.415,0.080
634,-0.400,0.095
635,-0.400,0.110
636,-0.385,0.115
637,-0.375,0.105
638,-0.370,0.105
639,-0.380,0.105
640,-0.380,0.085
641,-0.385,0.085
642,-0.395,0.090
643,-0.410,0.085
644,-0.415,0.090
645,-0.400,0.085
646,-0.400,0.085
647,-0.390,0.095
648,-0.395,0.100
649,-0.375,0.100
650,-0.385,0.095
651,-0.385,0.090
652,-0.390,0.085
653,-0.395,0.090
654,-0.405,0.070
655,-0.410,0.055
656,-0.410,0.060
657,-0.420,0.065
658,-0.430,0.085
659,-0.425,0.080
660,-0.415,0.085
661,-0.405,0.095
662,-0.400,0.095
663,-0.405,0.095
664,-0.410,0.065
665,-0.415,0.060
666,-0.425,0.055
667,-0.415,0.060
668,-0.435,0.055
669,-0.425,0.050
670,-0.425,0.060
671,-0.415,0.085
672,-0.415,0.085
673,-0.410,0.080
674,-0.410,0.095
675,-0.420,0.070
676,-0.410,0.065
677,-0.420,0.055
678,-0.430,0.040
679,-0.435,0.055
680,-0.420,0.055
681,-0.405,0.070
682,-0.390,0.095
683,-0.370,0.115
684,-0.355,0.145
685,-0.330,0.170
686,-0.320,0.195
687,-0.310,0.225
688,-0.300,0.240
689,-0.280,0.240
690,-0.280,0.235
691,-0.275,0.235
692,-0.265,0.240
693,-0.235,0.220
694,-0.195,0.205
695,-0.175,0.200
696,-0.145,0.185
697,-0.115,0.155
698,-0.110,0.125
699,-0.135,0.105
700,-0.155,0.075
701,-0.185,0.065
702,-0.205,0.070
703,-0.205,0.060
704,-0.220,0.045
705,-0.200,0.045
706,-0.195,0.030
707,-0.195,0.005
708,-0.200,-0.005
709,-0.225,-0.015
710,-0.270,-0.035
711,-0.300,-0.035
712,-0.335,-0.040
713,-0.375,-0.015
714,-0.400,-0.010
715,-0.415,0.000
716,-0.435,0.010
717,-0.445,0.005
718,-0.450,0.015
719,-0.465,0.025
720,-0.475,0.035
721,-0.465,0.045
722,-0.490,0.040
723,-0.495,0.040
724,-0.495,0.025
725,-0.510,0.005
726,-0.500,0.005
727,-0.510,0.000
728,-0.515,0.000
729,-0.505,0.000
730,-0.500,0.015
731,-0.495,0.015
732,-0.485,0.035
733,-0.480,0.020
734,-0.490,0.045
735,-0.470,0.070
736,-0.460,0.090
737,-0.430,0.130
738,-0.360,0.160
739,-0.245,0.195
740,-0.090,0.170
741,0.110,0.080
742,0.315,-0.030
743,0.515,-0.195
744,0.695,-0.395
745,0.865,-0.650
746,1.035,-0.980
747,1.165,-1.350
748,1.285,-1.715
749,1.340,-2.015
750,1.345,-2.210
751,1.290,-2.265
752,1.165,-2.220
753,1.000,-2.110
754,0.760,-1.940
755,0.470,-1.760
756,0.190,-1.530
757,-0.055,-1.270
758,-0.235,-1.020
759,-0.360,-0.770
760,-0.440,-0.615
761,-0.480,-0.475
762,-0.510,-0.405
763,-0.530,-0.345
764,-0.550,-0.275
765,-0.580,-0.210
766,-0.620,-0.120
767,-0.630,-0.050
768,-0.650,0.025
769,-0.660,0.065
770,-0.660,0.075
771,-0.665,0.090
772,-0.670,0.080
773,-0.680,0.070
774,-0.695,0.085
775,-0.690,0.090
776,-0.710,0.110
777,-0.715,0.120
778,-0.705,0.140
779,-0.705,0.155
780,-0.700,0.180
781,-0.705,0.175
782,-0.700,0.180
783,-0.705,0.175
784,-0.700,0.180
785,-0.720,0.190
786,-0.735,0.175
787,-0.735,0.200
788,-0.745,0.200
789,-0.740,0.225
790,-0.725,0.235
791,-0.725,0.240
792,-0.715,0.245
793,-0.725,0.260
794,-0.715,0.245
795,-0.720,0.265
796,-0.720,0.255
797,-0.740,0.260
798,-0.745,0.280
799,-0.745,0.275
800,-0.755,0.280
801,-0.755,0.295
802,-0.755,0.295
803,-0.760,0.315
804,-0.755,0.330
805,-0.750,0.345
806,-0.760,0.345
807,-0.770,0.355
808,-0.790,0.365
809,-0.800,0.375
810,-0.810,0.375
811,-0.830,0.380
812,-0.840,0.380
813,-0.845,0.390
814,-0.865,0.410
815,-0.870,0.410
816,-0.875,0.435
817,-0.870,0.445
818,-0.900,0.455
819,-0.905,0.465
820,-0.925,0.480
821,-0.940,0.465
822,-0.950,0.465
823,-0.970,0.465
824,-0.985,0.470
825,-1.005,0.480
826,-1.000,0.495
827,-1.000,0.520
828,-1.000,0.530
829,-1.010,0.540
830,-1.010,0.530
831,-1.005,0.525
832,-1.000,0.505
833,-0.995,0.505
834,-0.985,0.490
835,-0.985,0.490
836,-0.985,0.485
837,-0.955,0.490
838,-0.935,0.485
839,-0.915,0.480
840,-0.875,0.475
841,-0.850,0.445
842,-0.825,0.430
843,-0.805,0.405
844,-0.780,0.370
845,-0.760,0.355
846,-0.735,0.330
847,-0.715,0.315
848,-0.705,0.290
849,-0.685,0.290
850,-0.660,0.265
851,-0.625,0.245
852,-0.605,0.220
853,-0.575,0.215
854,-0.565,0.195
855,-0.560,0.175
856,-0.560,0.170
857,-0.555,0.155
858,-0.555,0.125
859,-0.550,0.120
860,-0.545,0.120
861,-0.545,0.115
862,-0.535,0.125
863,-0.530,0.120
864,-0.525,0.115
865,-0.510,0.125
866,-0.510,0.130
867,-0.515,0.120
868,-0.510,0.100
869,-0.510,0.095
870,-0.525,0.080
871,-0.530,0.090
872,-0.530,0.095
873,-0.530,0.085
874,-0.520,0.100
875,-0.530,0.115
876,-0.520,0.130
877,-0.505,0.130
878,-0.500,0.130
879,-0.500,0.115
880,-0.520,0.115
881,-0.515,0.105
882,-0.525,0.100
883,-0.530,0.100
884,-0.530,0.100
885,-0.530,0.115
886,-0.525,0.125
887,-0.520,0.120
888,-0.510,0.135
889,-0.505,0.140
890,-0.500,0.135
891,-0.500,0.140
892,-0.520,0.125
893,-0.520,0.125
894,-0.535,0.120
895,-0.540,0.130
896,-0.520,0.135
897,-0.510,0.150
898,-0.500,0.155
899,-0.485,0.175
900,-0.465,0.200
901,-0.440,0.230
902,-0.415,0.260
903,-0.400,0.295
904,-0.380,0.300
905,-0.380,0.295
906,-0.360,0.305
907,-0.360,0.300
908,-0.335,0.290
909,-0.315,0.300
910,-0.275,0.285
911,-0.230,0.280
912,-0.185,0.265
913,-0.160,0.230
914,-0.170,0.185
915,-0.180,0.160
916,-0.205,0.120
917,-0.225,0.100
918,-0.245,0.095
919,-0.245,0.095
920,-0.240,0.085
921,-0.235,0.070
922,-0.235,0.070
923,-0.250,0.050
924,-0.275,0.025
925,-0.295,0.010
926,-0.335,0.005
927,-0.375,0.025
928,-0.410,0.045
929,-0.440,0.055
930,-0.465,0.065
931,-0.470,0.065
932,-0.500,0.070
933,-0.500,0.070
934,-0.525,0.075
935,-0.535,0.085
936,-0.530,0.080
937,-0.525,0.075
938,-0.525,0.060
939,-0.530,0.060
940,-0.510,0.065
941,-0.525,0.045
942,-0.525,0.055
943,-0.535,0.030
944,-0.535,0.040
945,-0.525,0.035
946,-0.505,0.045
947,-0.515,0.045
948,-0.505,0.065
949,-0.485,0.095
950,-0.480,0.135
951,-0.460,0.175
952,-0.415,0.220
953,-0.325,0.235
954,-0.185,0.235
955,0.000,0.175
956,0.195,0.060
957,0.400,-0.090
958,0.610,-0.255
959,0.790,-0.510
960,0.945,-0.795
961,1.105,-1.150
962,1.225,-1.540
963,1.315,-1.885
964,1.335,-2.130
965,1.305,-2.280
966,1.225,-2.305
967,1.095,-2.220
968,0.900,-2.085
969,0.655,-1.910
970,0.370,-1.700
971,0.095,-1.460
972,-0.120,-1.200
973,-0.275,-0.935
974,-0.380,-0.735
975,-0.445,-0.560
976,-0.475,-0.450
977,-0.500,-0.365
978,-0.525,-0.295
979,-0.540,-0.215
980,-0.570,-0.145
981,-0.600,-0.065
982,-0.625,-0.010
983,-0.630,0.040
984,-0.625,0.085
985,-0.630,0.105
986,-0.620,0.110
987,-0.630,0.120
988,-0.625,0.125
989,-0.650,0.135
990,-0.645,0.135
991,-0.650,0.125
992,-0.655,0.140
993,-0.655,0.150
994,-0.655,0.170
995,-0.650,0.175
996,-0.645,0.195
997,-0.630,0.215
998,-0.630,0.210
999,-0.650,0.230
1000,-0.660,0.220
1001,-0.665,0.215
1002,-0.670,0.220
1003,-0.675,0.230
1004,-0.680,0.220
1005,-0.670,0.245
1006,-0.650,0.270
1007,-0.650,0.280
1008,-0.635,0.285
1009,-0.645,0.295
1010,-0.645,0.300
1011,-0.645,0.300
1012,-0.665,0.300
1013,-0.665,0.310
1014,-0.685,0.315
1015,-0.690,0.330
1016,-0.695,0.340
1017,-0.685,0.365
1018,-0.695,0.370
1019,-0.700,0.395
1020,-0.685,0.405
1021,-0.695,0.405
1022,-0.715,0.425
1023,-0.720,0.415
1024,-0.735,0.430
1025,-0.750,0.440
1026,-0.765,0.450
1027,-0.770,0.475
1028,-0.775,0.475
1029,-0.785,0.505
1030,-0.790,0.515
1031,-0.795,0.525
1032,-0.805,0.535
1033,-0.795,0.545
1034,-0.820,0.550
1035,-0.810,0.560
1036,-0.805,0.565
1037,-0.820,0.570
1038,-0.835,0.570
1039,-0.835,0.565
1040,-0.845,0.565
1041,-0.840,0.580
1042,-0.830,0.580
1043,-0.815,0.595
1044,-0.800,0.595
1045,-0.780,0.590
1046,-0.770,0.575
1047,-0.750,0.570
1048,-0.740,0.545
1049,-0.720,0.520
1050,-0.715,0.500
1051,-0.695,0.480
1052,-0.680,0.440
1053,-0.645,0.435
1054,-0.625,0.420
1055,-0.605,0.405
1056,-0.575,0.385
1057,-0.550,0.360
1058,-0.540,0.330
1059,-0.520,0.295
1060,-0.515,0.270
1061,-0.505,0.240
1062,-0.490,0.215
1063,-0.485,0.225
1064,-0.480,0.190
1065,-0.465,0.185
1066,-0.465,0.175
1067,-0.445,0.175
1068,-0.435,0.175
1069,-0.420,0.155
1070,-0.430,0.145
1071,-0.420,0.130
1072,-0.425,0.110
1073,-0.415,0.105
1074,-0.410,0.110
1075,-0.415,0.105
1076,-0.395,0.105
1077,-0.375,0.115
1078,-0.360,0.120
1079,-0.340,0.110
1080,-0.295,0.120
1081,-0.270,0.105
1082,-0.230,0.115
1083,-0.190,0.110
1084,-0.145,0.105
1085,-0.105,0.100
1086,-0.045,0.085
1087,0.020,0.080
1088,0.100,0.070
1089,0.190,0.065
1090,0.280,0.045
1091,0.400,0.050
1092,0.500,0.035
1093,0.555,-0.005
1094,0.530,-0.040
1095,0.420,-0.110
1096,0.180,-0.180
1097,-0.185,-0.260
1098,-0.625,-0.320
1099,-1.085,-0.345
1100,-1.480,-0.360
1101,-1.780,-0.345
1102,-2.005,-0.355
1103,-2.140,-0.355
1104,-2.230,-0.385
1105,-2.320,-0.410
1106,-2.380,-0.405
1107,-2.435,-0.355
1108,-2.470,-0.265
1109,-2.470,-0.135
1110,-2.455,0.035
1111,-2.420,0.230
1112,-2.335,0.420
1113,-2.240,0.605
1114,-2.130,0.750
1115,-2.015,0.895
1116,-1.895,0.995
1117,-1.790,1.090
1118,-1.680,1.170
1119,-1.600,1.205
1120,-1.550,1.240
1121,-1.490,1.240
1122,-1.405,1.220
1123,-1.290,1.140
1124,-1.160,0.965
1125,-1.020,0.725
1126,-0.925,0.435
1127,-0.860,0.110
1128,-0.820,-0.160
1129,-0.790,-0.355
1130,-0.740,-0.440
1131,-0.650,-0.430
1132,-0.520,-0.380
1133,-0.365,-0.300
1134,-0.180,-0.245
1135,-0.025,-0.190
1136,0.080,-0.160
1137,0.150,-0.135
1138,0.170,-0.120
1139,0.150,-0.095
1140,0.135,-0.080
1141,0.115,-0.070
1142,0.105,-0.050
1143,0.115,-0.050
1144,0.135,-0.050
1145,0.155,-0.055
1146,0.165,-0.050
1147,0.185,-0.055
1148,0.200,-0.040
1149,0.205,-0.035
1150,0.220,-0.020
1151,0.245,-0.020
1152,0.275,-0.015
1153,0.290,-0.015
1154,0.310,-0.035
1155,0.315,-0.040
1156,0.335,-0.060
1157,0.340,-0.060
1158,0.355,-0.060
1159,0.370,-0.060
1160,0.380,-0.050
1161,0.405,-0.050
1162,0.435,-0.040
1163,0.455,-0.040
1164,0.490,-0.035
1165,0.500,-0.055
1166,0.530,-0.050
1167,0.555,-0.065
1168,0.555,-0.075
1169,0.570,-0.070
1170,0.585,-0.065
1171,0.610,-0.075
1172,0.645,-0.080
1173,0.665,-0.085
1174,0.690,-0.085
1175,0.710,-0.090
1176,0.735,-0.075
1177,0.755,-0.085
1178,0.770,-0.090
1179,0.775,-0.100
1180,0.775,-0.115
1181,0.780,-0.125
1182,0.770,-0.135
1183,0.760,-0.150
1184,0.760,-0.155
1185,0.745,-0.160
1186,0.755,-0.155
1187,0.745,-0.165
1188,0.730,-0.175
1189,0.710,-0.180
1190,0.685,-0.175
1191,0.650,-0.190
1192,0.605,-0.215
1193,0.560,-0.220
1194,0.515,-0.210
1195,0.475,-0.210
1196,0.445,-0.205
1197,0.415,-0.185
1198,0.375,-0.165
1199,0.345,-0.150
1200,0.305,-0.145
1201,0.260,-0.135
1202,0.230,-0.110
1203,0.185,-0.110
1204,0.140,-0.090
1205,0.100,-0.075
1206,0.065,-0.065
1207,0.030,-0.035
1208,0.005,-0.005
1209,-0.020,0.015
1210,-0.050,0.020
1211,-0.060,0.040
1212,-0.060,0.055
1213,-0.080,0.070
1214,-0.110,0.075
1215,-0.125,0.085
1216,-0.145,0.085
1217,-0.160,0.080
1218,-0.180,0.080
1219,-0.190,0.090
1220,-0.185,0.085
1221,-0.190,0.095
1222,-0.200,0.110
1223,-0.190,0.115
1224,-0.180,0.120
1225,-0.195,0.105
1226,-0.190,0.115
1227,-0.205,0.100
1228,-0.215,0.105
1229,-0.215,0.090
1230,-0.225,0.080
1231,-0.240,0.085
1232,-0.230,0.090
1233,-0.220,0.115
1234,-0.215,0.115
1235,-0.210,0.120
1236,-0.200,0.120
1237,-0.195,0.125
1238,-0.195,0.115
