'sample interval','MLII','V1'
165,-0.065,0.120
166,-0.080,0.100
167,-0.100,0.075
168,-0.115,0.045
169,-0.100,0.055
170,-0.095,0.055
171,-0.090,0.035
172,-0.085,0.030
173,-0.105,0.025
174,-0.115,0.015
175,-0.110,0.030
176,-0.110,0.050
177,-0.105,0.040
178,-0.105,0.035
179,-0.110,0.020
180,-0.110,0.020
181,-0.100,0.045
182,-0.110,0.050
183,-0.105,0.050
184,-0.105,0.040
185,-0.120,0.025
186,-0.125,0.035
187,-0.120,0.045
188,-0.110,0.075
189,-0.110,0.070
190,-0.115,0.065
191,-0.125,0.060
192,-0.125,0.075
193,-0.125,0.090
194,-0.100,0.110
195,-0.100,0.120
196,-0.105,0.105
197,-0.100,0.105
198,-0.100,0.095
199,-0.105,0.110
200,-0.100,0.120
201,-0.085,0.105
202,-0.095,0.095
203,-0.110,0.085
204,-0.110,0.070
205,-0.095,0.085
206,-0.085,0.100
207,-0.085,0.090
208,-0.100,0.060
209,-0.110,0.045
210,-0.100,0.020
211,-0.085,0.025
212,-0.090,0.035
213,-0.080,0.030
214,-0.085,0.015
215,-0.095,0.000
216,-0.115,0.005
217,-0.090,0.010
218,-0.080,0.020
219,-0.080,0.020
220,-0.095,0.010
221,-0.105,-0.005
222,-0.110,-0.010
223,-0.120,0.000
224,-0.110,0.015
225,-0.100,0.005
226,-0.120,0.005
227,-0.120,-0.005
228,-0.135,-0.010
229,-0.130,0.005
230,-0.110,0.025
231,-0.105,0.020
232,-0.105,0.015
233,-0.125,0.005
234,-0.140,0.015
235,-0.125,0.030
236,-0.105,0.060
237,-0.110,0.050
238,-0.105,0.045
239,-0.065,0.015
240,-0.005,-0.010
241,0.095,-0.010
242,0.215,-0.040
243,0.335,-0.075
244,0.440,-0.105
245,0.560,-0.155
246,0.685,-0.160
247,0.805,-0.150
248,0.910,-0.185
249,1.000,-0.235
250,1.035,-0.275
251,1.015,-0.295
252,0.955,-0.290
253,0.870,-0.260
254,0.735,-0.195
255,0.570,-0.150
256,0.335,-0.135
257,0.130,-0.115
258,-0.005,-0.095
259,-0.060,-0.075
260,-0.085,-0.040
261,-0.110,-0.020
262,-0.145,-0.030
263,-0.190,-0.025
264,-0.190,-0.020
265,-0.200,0.000
266,-0.190,0.015
267,-0.200,0.010
268,-0.225,0.005
269,-0.245,0.010
270,-0.260,0.005
271,-0.270,0.005
272,-0.255,0.015
273,-0.250,0.015
274,-0.260,0.005
275,-0.295,-0.010
276,-0.310,0.000
277,-0.300,0.000
278,-0.290,0.015
279,-0.285,0.000
280,-0.300,0.010
281,-0.320,0.000
282,-0.340,0.000
283,-0.335,0.025
284,-0.320,0.030
285,-0.325,0.035
286,-0.330,0.035
287,-0.340,0.025
288,-0.350,0.035
289,-0.345,0.050
290,-0.350,0.065
291,-0.355,0.070
292,-0.360,0.065
293,-0.365,0.060
294,-0.370,0.070
295,-0.375,0.080
296,-0.365,0.095
297,-0.360,0.085
298,-0.360,0.090
299,-0.375,0.085
300,-0.375,0.085
301,-0.360,0.080
302,-0.345,0.110
303,-0.330,0.105
304,-0.345,0.085
305,-0.350,0.075
306,-0.345,0.045
307,-0.345,0.050
308,-0.345,0.070
309,-0.325,0.040
310,-0.335,0.035
311,-0.345,0.030
312,-0.340,0.030
313,-0.330,0.040
314,-0.315,0.055
315,-0.305,0.055
316,-0.295,0.035
317,-0.300,0.020
318,-0.315,0.025
319,-0.305,0.035
320,-0.290,0.035
321,-0.285,0.030
322,-0.295,0.030
323,-0.305,0.030
324,-0.305,0.025
325,-0.280,0.030
326,-0.260,0.040
327,-0.255,0.030
328,-0.260,0.025
329,-0.265,0.010
330,-0.270,0.015
331,-0.260,0.030
332,-0.240,0.035
333,-0.225,0.035
334,-0.220,0.020
335,-0.220,0.020
336,-0.230,0.010
337,-0.205,0.025
338,-0.190,0.035
339,-0.175,0.030
340,-0.175,0.025
341,-0.195,0.010
342,-0.180,0.000
343,-0.180,0.000
344,-0.175,0.015
345,-0.170,0.015
346,-0.165,0.010
347,-0.175,0.005
348,-0.170,0.000
349,-0.180,0.035
350,-0.175,0.040
351,-0.180,0.045
352,-0.175,0.050
353,-0.185,0.030
354,-0.180,0.040
355,-0.185,0.055
356,-0.170,0.070
357,-0.165,0.070
358,-0.190,0.050
359,-0.190,0.040
360,-0.190,0.035
361,-0.175,0.050
362,-0.165,0.075
363,-0.165,0.075
364,-0.160,0.060
365,-0.165,0.060
366,-0.185,0.050
367,-0.180,0.065
368,-0.170,0.085
369,-0.175,0.090
370,-0.175,0.085
371,-0.180,0.080
372,-0.190,0.080
373,-0.180,0.095
374,-0.160,0.100
375,-0.140,0.095
376,-0.160,0.090
377,-0.150,0.075
378,-0.165,0.075
379,-0.155,0.090
380,-0.145,0.100
381,-0.145,0.085
382,-0.150,0.080
383,-0.165,0.075
384,-0.145,0.070
385,-0.145,0.070
386,-0.125,0.075
387,-0.130,0.070
388,-0.145,0.045
389,-0.155,0.035
390,-0.160,0.015
391,-0.160,0.020
392,-0.135,0.035
393,-0.140,0.035
394,-0.140,0.025
395,-0.155,0.010
396,-0.180,0.000
397,-0.160,0.005
398,-0.145,0.030
399,-0.135,0.025
400,-0.145,0.020
401,-0.165,0.020
402,-0.170,0.015
403,-0.165,0.035
404,-0.165,0.040
405,-0.155,0.035
406,-0.170,0.045
407,-0.170,0.025
408,-0.180,0.035
409,-0.175,0.050
410,-0.155,0.055
411,-0.160,0.050
412,-0.170,0.035
413,-0.170,0.030
414,-0.185,0.030
415,-0.175,0.050
416,-0.165,0.060
417,-0.170,0.065
418,-0.180,0.050
419,-0.195,0.040
420,-0.205,0.045
421,-0.205,0.045
422,-0.180,0.070
423,-0.170,0.070
424,-0.170,0.070
425,-0.190,0.055
426,-0.190,0.065
427,-0.180,0.075
428,-0.160,0.095
429,-0.145,0.095
430,-0.145,0.080
431,-0.165,0.055
432,-0.160,0.050
433,-0.150,0.060
434,-0.140,0.055
435,-0.125,0.060
436,-0.145,0.035
437,-0.145,0.030
438,-0.155,0.030
439,-0.155,0.030
440,-0.140,0.035
441,-0.145,0.025
442,-0.145,0.005
443,-0.160,0.000
444,-0.160,0.005
445,-0.175,0.005
446,-0.160,0.015
447,-0.145,0.025
448,-0.155,0.015
449,-0.155,0.000
450,-0.160,0.005
451,-0.150,0.010
452,-0.140,0.040
453,-0.130,0.035
454,-0.135,0.025
455,-0.160,0.025
456,-0.170,0.035
457,-0.150,0.060
458,-0.145,0.070
459,-0.115,0.040
460,-0.085,0.025
461,-0.035,0.000
462,0.070,-0.040
463,0.180,-0.040
464,0.300,-0.065
465,0.415,-0.090
466,0.510,-0.120
467,0.625,-0.145
468,0.745,-0.150
469,0.855,-0.170
470,0.940,-0.220
471,0.960,-0.265
472,0.965,-0.310
473,0.910,-0.340
474,0.850,-0.335
475,0.765,-0.300
476,0.640,-0.250
477,0.460,-0.195
478,0.235,-0.155
479,0.035,-0.115
480,-0.070,-0.075
481,-0.110,-0.050
482,-0.145,0.005
483,-0.170,0.020
484,-0.205,0.015
485,-0.235,0.015
486,-0.250,0.025
487,-0.250,0.045
488,-0.255,0.050
489,-0.260,0.050
490,-0.265,0.040
491,-0.290,0.035
492,-0.305,0.035
493,-0.315,0.045
494,-0.300,0.060
495,-0.295,0.040
496,-0.305,0.030
497,-0.330,0.020
498,-0.360,0.030
499,-0.370,0.030
500,-0.370,0.045
501,-0.340,0.045
502,-0.350,0.025
503,-0.370,0.030
504,-0.370,0.020
505,-0.380,0.035
506,-0.365,0.045
507,-0.360,0.040
508,-0.375,0.050
509,-0.380,0.035
510,-0.385,0.035
511,-0.390,0.055
512,-0.380,0.070
513,-0.375,0.070
514,-0.395,0.070
515,-0.410,0.070
516,-0.420,0.065
517,-0.405,0.075
518,-0.395,0.095
519,-0.385,0.090
520,-0.395,0.070
521,-0.400,0.050
522,-0.395,0.065
523,-0.390,0.075
524,-0.390,0.080
525,-0.370,0.085
526,-0.375,0.070
527,-0.405,0.065
528,-0.410,0.065
529,-0.405,0.075
530,-0.375,0.080
531,-0.360,0.085
532,-0.385,0.065
533,-0.390,0.060
534,-0.390,0.070
535,-0.390,0.070
536,-0.360,0.075
537,-0.345,0.085
538,-0.355,0.075
539,-0.360,0.075
540,-0.370,0.075
541,-0.345,0.080
542,-0.335,0.105
543,-0.330,0.090
544,-0.335,0.080
545,-0.360,0.075
546,-0.335,0.075
547,-0.330,0.075
548,-0.330,0.080
549,-0.320,0.080
550,-0.315,0.065
551,-0.325,0.055
552,-0.335,0.050
553,-0.325,0.050
554,-0.300,0.055
555,-0.295,0.055
556,-0.290,0.035
557,-0.290,0.020
558,-0.305,0.015
559,-0.295,0.020
560,-0.275,0.035
561,-0.240,0.035
562,-0.245,0.025
563,-0.260,0.015
564,-0.255,0.020
565,-0.260,0.020
566,-0.240,0.040
567,-0.235,0.035
568,-0.230,0.040
569,-0.235,0.025
570,-0.235,0.015
571,-0.235,0.030
572,-0.230,0.050
573,-0.225,0.050
574,-0.230,0.050
575,-0.245,0.045
576,-0.250,0.050
577,-0.245,0.065
578,-0.230,0.085
579,-0.235,0.090
580,-0.240,0.085
581,-0.240,0.080
582,-0.245,0.085
583,-0.260,0.100
584,-0.245,0.120
585,-0.235,0.115
586,-0.250,0.105
587,-0.255,0.100
588,-0.255,0.095
589,-0.250,0.095
590,-0.245,0.115
591,-0.235,0.105
592,-0.260,0.105
593,-0.260,0.095
594,-0.255,0.095
595,-0.250,0.095
596,-0.230,0.120
597,-0.230,0.115
598,-0.235,0.120
599,-0.240,0.095
600,-0.235,0.090
601,-0.245,0.100
602,-0.225,0.095
603,-0.230,0.085
604,-0.230,0.070
605,-0.250,0.055
606,-0.245,0.045
607,-0.250,0.020
608,-0.245,0.025
609,-0.230,0.015
610,-0.230,-0.015
611,-0.235,-0.040
612,-0.230,-0.060
613,-0.190,-0.060
614,-0.145,-0.045
615,-0.145,-0.030
616,-0.240,-0.005
617,-0.425,0.025
618,-0.625,0.060
619,-0.760,0.115
620,-0.830,0.160
621,-0.880,0.210
622,-0.905,0.245
623,-0.935,0.295
624,-0.930,0.365
625,-0.935,0.440
626,-0.935,0.520
627,-0.955,0.575
628,-0.945,0.600
629,-0.925,0.625
630,-0.905,0.645
631,-0.875,0.660
632,-0.835,0.615
633,-0.795,0.560
634,-0.755,0.510
635,-0.725,0.510
636,-0.695,0.530
637,-0.660,0.560
638,-0.630,0.610
639,-0.620,0.635
640,-0.620,0.630
641,-0.635,0.665
642,-0.610,0.675
643,-0.575,0.700
644,-0.530,0.725
645,-0.525,0.715
646,-0.475,0.675
647,-0.460,0.600
648,-0.420,0.510
649,-0.360,0.420
650,-0.305,0.360
651,-0.280,0.295
652,-0.275,0.200
653,-0.255,0.125
654,-0.240,0.070
655,-0.215,0.035
656,-0.195,0.010
657,-0.180,-0.005
658,-0.175,-0.020
659,-0.190,-0.035
660,-0.185,-0.035
661,-0.175,-0.045
662,-0.145,-0.030
663,-0.140,-0.050
664,-0.140,-0.060
665,-0.155,-0.090
666,-0.150,-0.080
667,-0.150,-0.095
668,-0.145,-0.090
669,-0.125,-0.100
670,-0.130,-0.100
671,-0.140,-0.110
672,-0.150,-0.125
673,-0.135,-0.115
674,-0.105,-0.115
675,-0.105,-0.120
676,-0.090,-0.130
677,-0.090,-0.145
678,-0.070,-0.140
679,-0.060,-0.135
680,-0.055,-0.130
681,-0.040,-0.155
682,-0.035,-0.160
683,-0.025,-0.180
684,-0.035,-0.190
685,-0.010,-0.180
686,0.005,-0.170
687,0.015,-0.165
688,0.015,-0.185
689,0.000,-0.205
690,0.025,-0.205
691,0.045,-0.210
692,0.060,-0.205
693,0.085,-0.200
694,0.080,-0.220
695,0.085,-0.220
696,0.080,-0.225
697,0.095,-0.215
698,0.110,-0.215
699,0.130,-0.225
700,0.140,-0.240
701,0.145,-0.255
702,0.140,-0.270
703,0.150,-0.270
704,0.160,-0.270
705,0.165,-0.270
706,0.165,-0.285
707,0.165,-0.295
708,0.155,-0.295
709,0.155,-0.280
710,0.180,-0.265
711,0.180,-0.260
712,0.170,-0.270
713,0.160,-0.290
714,0.140,-0.290
715,0.140,-0.270
716,0.150,-0.255
717,0.140,-0.245
718,0.125,-0.255
719,0.095,-0.260
720,0.080,-0.255
721,0.085,-0.240
722,0.065,-0.220
723,0.065,-0.220
724,0.040,-0.235
725,0.015,-0.220
726,-0.015,-0.225
727,-0.035,-0.210
728,-0.050,-0.195
729,-0.050,-0.195
730,-0.055,-0.185
731,-0.080,-0.190
732,-0.090,-0.185
733,-0.100,-0.170
734,-0.110,-0.155
735,-0.105,-0.135
736,-0.125,-0.145
737,-0.150,-0.145
738,-0.160,-0.135
739,-0.165,-0.115
740,-0.155,-0.085
741,-0.160,-0.075
742,-0.160,-0.080
743,-0.195,-0.080
744,-0.205,-0.070
745,-0.210,-0.040
746,-0.190,-0.020
747,-0.190,-0.010
748,-0.205,-0.005
749,-0.215,-0.010
750,-0.215,0.015
751,-0.220,0.030
752,-0.200,0.050
753,-0.205,0.060
754,-0.200,0.060
755,-0.215,0.040
756,-0.215,0.050
757,-0.235,0.055
758,-0.215,0.085
759,-0.205,0.065
760,-0.215,0.065
761,-0.225,0.045
762,-0.230,0.045
763,-0.235,0.065
764,-0.215,0.080
765,-0.205,0.080
766,-0.210,0.080
767,-0.215,0.075
768,-0.210,0.070
769,-0.210,0.085
770,-0.195,0.075
771,-0.195,0.080
772,-0.200,0.070
773,-0.220,0.035
774,-0.215,0.030
775,-0.210,0.035
776,-0.200,0.045
777,-0.195,0.050
778,-0.205,0.025
779,-0.220,0.025
780,-0.230,0.010
781,-0.240,0.010
782,-0.240,0.020
783,-0.230,0.000
784,-0.235,-0.010
785,-0.255,-0.015
786,-0.260,-0.030
787,-0.260,-0.005
788,-0.255,0.005
789,-0.240,0.005
790,-0.245,-0.010
791,-0.280,-0.010
792,-0.280,-0.005
793,-0.275,0.010
794,-0.270,0.020
795,-0.265,0.035
796,-0.270,0.040
797,-0.275,0.030
798,-0.290,0.045
799,-0.280,0.055
800,-0.265,0.065
801,-0.265,0.075
802,-0.265,0.080
803,-0.265,0.070
804,-0.275,0.075
805,-0.270,0.090
806,-0.260,0.115
807,-0.250,0.105
808,-0.260,0.100
809,-0.275,0.080
810,-0.280,0.070
811,-0.255,0.090
812,-0.250,0.095
813,-0.245,0.090
814,-0.265,0.070
815,-0.270,0.075
816,-0.265,0.070
817,-0.255,0.075
818,-0.230,0.090
819,-0.235,0.090
820,-0.245,0.070
821,-0.245,0.070
822,-0.250,0.080
823,-0.255,0.090
824,-0.245,0.090
825,-0.230,0.085
826,-0.230,0.080
827,-0.235,0.050
828,-0.245,0.055
829,-0.235,0.070
830,-0.235,0.070
831,-0.235,0.070
832,-0.235,0.055
833,-0.240,0.020
834,-0.255,-0.005
835,-0.250,-0.005
836,-0.265,-0.020
837,-0.260,-0.025
838,-0.265,-0.045
839,-0.265,-0.060
840,-0.260,-0.085
841,-0.245,-0.065
842,-0.245,-0.060
843,-0.235,-0.060
844,-0.245,-0.060
845,-0.245,-0.055
846,-0.230,-0.055
847,-0.220,-0.040
848,-0.215,-0.020
849,-0.205,-0.010
850,-0.210,-0.025
851,-0.210,-0.025
852,-0.220,-0.020
853,-0.205,0.000
854,-0.190,0.000
855,-0.150,0.000
856,-0.075,-0.035
857,0.010,-0.045
858,0.100,-0.065
859,0.210,-0.080
860,0.315,-0.105
861,0.425,-0.110
862,0.540,-0.125
863,0.645,-0.155
864,0.715,-0.210
865,0.805,-0.260
866,0.850,-0.295
867,0.850,-0.330
868,0.790,-0.345
869,0.680,-0.300
870,0.550,-0.235
871,0.375,-0.170
872,0.180,-0.125
873,0.025,-0.085
874,-0.065,-0.060
875,-0.110,-0.045
876,-0.160,-0.025
877,-0.200,-0.010
878,-0.225,0.010
879,-0.230,0.020
880,-0.245,0.010
881,-0.280,0.000
882,-0.295,0.015
883,-0.295,0.020
884,-0.320,0.020
885,-0.305,0.010
886,-0.315,-0.005
887,-0.335,-0.035
888,-0.350,-0.045
889,-0.350,-0.045
890,-0.350,-0.035
891,-0.360,-0.040
892,-0.365,-0.045
893,-0.375,-0.060
894,-0.375,-0.070
895,-0.385,-0.040
896,-0.365,-0.025
897,-0.365,-0.025
898,-0.370,-0.025
899,-0.380,-0.040
900,-0.385,-0.030
901,-0.375,-0.005
902,-0.355,0.010
903,-0.345,0.020
904,-0.360,0.020
905,-0.370,0.015
906,-0.380,0.030
907,-0.380,0.035
908,-0.375,0.060
909,-0.370,0.060
910,-0.385,0.065
911,-0.390,0.055
912,-0.380,0.055
913,-0.390,0.090
914,-0.365,0.085
915,-0.355,0.085
916,-0.365,0.085
917,-0.375,0.070
918,-0.375,0.075
919,-0.375,0.070
920,-0.360,0.090
921,-0.365,0.080
922,-0.355,0.065
923,-0.375,0.040
924,-0.380,0.035
925,-0.370,0.045
926,-0.355,0.060
927,-0.350,0.055
928,-0.355,0.050
929,-0.370,0.030
930,-0.375,0.020
931,-0.355,0.010
932,-0.340,0.020
933,-0.340,0.005
934,-0.345,-0.010
935,-0.380,-0.030
936,-0.360,-0.030
937,-0.350,-0.025
938,-0.345,-0.025
939,-0.335,-0.025
940,-0.335,-0.025
941,-0.345,-0.035
942,-0.355,-0.035
943,-0.345,-0.040
944,-0.340,-0.025
945,-0.325,-0.020
946,-0.335,-0.030
947,-0.320,-0.030
948,-0.320,-0.040
949,-0.315,-0.020
950,-0.280,-0.010
951,-0.270,-0.015
952,-0.270,-0.010
953,-0.270,-0.025
954,-0.265,-0.005
955,-0.245,-0.005
956,-0.230,0.030
957,-0.220,0.035
958,-0.215,0.035
959,-0.215,0.015
960,-0.215,0.020
961,-0.200,0.025
962,-0.190,0.045
963,-0.170,0.045
964,-0.175,0.055
965,-0.185,0.040
966,-0.190,0.045
967,-0.180,0.065
968,-0.170,0.070
969,-0.160,0.070
970,-0.180,0.060
971,-0.165,0.050
972,-0.160,0.040
973,-0.160,0.040
974,-0.140,0.055
975,-0.150,0.040
976,-0.155,0.025
977,-0.155,-0.005
978,-0.160,-0.020
979,-0.160,-0.015
980,-0.155,-0.010
981,-0.155,-0.010
982,-0.125,-0.020
983,-0.150,-0.035
984,-0.160,-0.045
985,-0.145,-0.040
986,-0.115,-0.015
987,-0.105,-0.015
988,-0.115,-0.030
989,-0.120,-0.025
990,-0.140,-0.015
991,-0.115,-0.005
992,-0.105,0.010
993,-0.100,0.020
994,-0.110,0.000
995,-0.125,-0.005
996,-0.130,-0.005
997,-0.130,0.010
998,-0.115,0.010
999,-0.115,0.005
1000,-0.135,0.000
1001,-0.135,0.000
1002,-0.130,0.010
1003,-0.120,0.000
1004,-0.115,0.020
1005,-0.120,0.010
1006,-0.135,0.010
1007,-0.130,0.015
1008,-0.125,0.010
1009,-0.125,0.035
1010,-0.105,0.025
1011,-0.115,0.030
1012,-0.120,0.025
1013,-0.130,0.025
1014,-0.135,0.040
1015,-0.120,0.065
1016,-0.125,0.055
1017,-0.130,0.055
1018,-0.130,0.065
1019,-0.145,0.060
1020,-0.130,0.070
1021,-0.135,0.065
1022,-0.115,0.065
1023,-0.120,0.035
1024,-0.120,0.020
1025,-0.135,0.010
1026,-0.125,0.010
1027,-0.115,0.020
1028,-0.090,0.005
1029,-0.110,-0.010
1030,-0.110,-0.025
1031,-0.125,-0.020
1032,-0.105,-0.025
1033,-0.090,0.000
1034,-0.085,-0.005
1035,-0.085,-0.010
1036,-0.100,-0.015
1037,-0.095,-0.015
1038,-0.090,0.010
1039,-0.075,0.015
1040,-0.060,0.015
1041,-0.080,0.005
1042,-0.080,0.005
1043,-0.090,0.010
1044,-0.090,0.010
1045,-0.075,0.045
1046,-0.070,0.030
1047,-0.080,0.025
1048,-0.085,0.015
1049,-0.090,0.010
1050,-0.090,0.020
1051,-0.065,0.025
1052,-0.060,0.030
1053,-0.065,0.010
1054,-0.085,0.000
1055,-0.095,0.000
1056,-0.090,0.005
1057,-0.075,0.010
1058,-0.055,0.005
1059,-0.065,0.005
1060,-0.095,-0.020
1061,-0.095,-0.005
1062,-0.095,-0.010
1063,-0.075,0.000
1064,-0.065,-0.015
1065,-0.075,-0.040
1066,-0.075,-0.045
1067,-0.085,-0.050
1068,-0.075,-0.045
1069,-0.050,-0.040
1070,0.000,-0.055
1071,0.075,-0.080
1072,0.150,-0.125
1073,0.240,-0.150
1074,0.355,-0.170
1075,0.465,-0.190
1076,0.585,-0.210
1077,0.685,-0.210
1078,0.780,-0.245
1079,0.875,-0.275
1080,0.945,-0.335
1081,1.005,-0.370
1082,0.995,-0.375
1083,0.920,-0.380
1084,0.840,-0.375
1085,0.735,-0.335
1086,0.575,-0.270
1087,0.410,-0.205
1088,0.255,-0.165
1089,0.135,-0.140
1090,0.055,-0.115
1091,-0.010,-0.100
1092,-0.045,-0.060
1093,-0.080,-0.030
1094,-0.085,-0.025
1095,-0.110,-0.020
1096,-0.125,-0.015
1097,-0.140,-0.005
1098,-0.140,-0.005
1099,-0.145,0.020
1100,-0.150,0.025
1101,-0.155,0.035
1102,-0.180,0.020
1103,-0.205,0.025
1104,-0.210,0.040
1105,-0.200,0.050
1106,-0.215,0.050
1107,-0.235,0.030
1108,-0.240,0.020
1109,-0.250,0.015
1110,-0.260,0.020
1111,-0.275,0.025
1112,-0.270,0.010
1113,-0.275,-0.010
1114,-0.285,-0.020
1115,-0.315,-0.020
1116,-0.315,-0.030
1117,-0.315,-0.020
1118,-0.300,-0.045
1119,-0.305,-0.030
1120,-0.325,-0.035
1121,-0.325,-0.030
1122,-0.325,-0.020
1123,-0.325,-0.020
1124,-0.325,-0.015
1125,-0.320,-0.015
1126,-0.335,-0.005
1127,-0.340,0.005
1128,-0.335,0.015
1129,-0.320,0.035
1130,-0.315,0.050
1131,-0.315,0.035
1132,-0.320,0.045
1133,-0.335,0.040
1134,-0.315,0.060
1135,-0.300,0.065
1136,-0.295,0.065
1137,-0.300,0.050
1138,-0.305,0.040
1139,-0.320,0.035
1140,-0.320,0.045
1141,-0.290,0.045
1142,-0.280,0.050
1143,-0.280,0.060
1144,-0.305,0.030
1145,-0.295,0.025
1146,-0.285,0.035
1147,-0.260,0.045
1148,-0.260,0.055
1149,-0.245,0.035
1150,-0.255,0.040
1151,-0.255,0.040
1152,-0.245,0.055
1153,-0.235,0.060
1154,-0.220,0.055
1155,-0.220,0.050
1156,-0.235,0.030
1157,-0.225,0.045
1158,-0.220,0.050
1159,-0.205,0.050
1160,-0.190,0.050
1161,-0.185,0.010
1162,-0.190,-0.020
1163,-0.190,-0.060
1164,-0.170,-0.065
1165,-0.155,-0.050
1166,-0.140,-0.060
1167,-0.140,-0.070
1168,-0.145,-0.075
1169,-0.150,-0.075
1170,-0.130,-0.055
1171,-0.120,-0.040
1172,-0.105,-0.035
1173,-0.120,-0.045
1174,-0.115,-0.060
1175,-0.125,-0.035
1176,-0.120,-0.025
1177,-0.110,0.000
1178,-0.105,0.000
1179,-0.115,0.005
1180,-0.120,0.000
1181,-0.125,0.010
1182,-0.130,0.030
1183,-0.110,0.050
1184,-0.085,0.045
1185,-0.085,0.050
1186,-0.100,0.050
1187,-0.110,0.045
1188,-0.110,0.055
1189,-0.090,0.070
1190,-0.075,0.070
1191,-0.075,0.050
1192,-0.095,0.040
1193,-0.110,0.045
1194,-0.100,0.060
1195,-0.090,0.085
1196,-0.080,0.075
1197,-0.080,0.075
1198,-0.085,0.060
1199,-0.085,0.065
1200,-0.085,0.085
1201,-0.075,0.080
1202,-0.065,0.080
1203,-0.075,0.050
1204,-0.085,0.050
1205,-0.100,0.055
1206,-0.090,0.050
1207,-0.080,0.065
1208,-0.075,0.065
1209,-0.080,0.035
1210,-0.090,0.015
1211,-0.110,0.015
1212,-0.105,0.010
1213,-0.100,0.005
1214,-0.085,0.010
1215,-0.085,0.000
1216,-0.095,-0.005
1217,-0.105,-0.010
1218,-0.090,-0.005
1219,-0.110,0.025
1220,-0.090,0.015
1221,-0.080,0.030
1222,-0.080,0.025
1223,-0.105,0.015
1224,-0.105,0.030
1225,-0.085,0.045
1226,-0.075,0.060
