'sample interval','MLII','V1'
386,-0.605,-0.405
387,-0.585,-0.405
388,-0.580,-0.400
389,-0.580,-0.405
390,-0.590,-0.410
391,-0.590,-0.410
392,-0.590,-0.425
393,-0.585,-0.420
394,-0.605,-0.430
395,-0.595,-0.430
396,-0.605,-0.425
397,-0.600,-0.415
398,-0.600,-0.400
399,-0.590,-0.415
400,-0.575,-0.395
401,-0.560,-0.410
402,-0.565,-0.405
403,-0.550,-0.415
404,-0.550,-0.420
405,-0.560,-0.435
406,-0.560,-0.430
407,-0.570,-0.430
408,-0.555,-0.420
409,-0.545,-0.430
410,-0.535,-0.410
411,-0.525,-0.410
412,-0.515,-0.395
413,-0.515,-0.390
414,-0.505,-0.395
415,-0.510,-0.400
416,-0.495,-0.410
417,-0.500,-0.410
418,-0.500,-0.415
419,-0.490,-0.410
420,-0.475,-0.400
421,-0.455,-0.405
422,-0.440,-0.395
423,-0.430,-0.390
424,-0.425,-0.400
425,-0.395,-0.410
426,-0.385,-0.430
427,-0.400,-0.460
428,-0.400,-0.475
429,-0.420,-0.500
430,-0.445,-0.510
431,-0.455,-0.515
432,-0.470,-0.490
433,-0.485,-0.485
434,-0.490,-0.465
435,-0.520,-0.445
436,-0.525,-0.430
437,-0.525,-0.430
438,-0.545,-0.435
439,-0.560,-0.435
440,-0.580,-0.430
441,-0.600,-0.435
442,-0.625,-0.445
443,-0.645,-0.435
444,-0.620,-0.430
445,-0.630,-0.435
446,-0.610,-0.430
447,-0.615,-0.415
448,-0.600,-0.410
449,-0.595,-0.410
450,-0.595,-0.415
451,-0.585,-0.410
452,-0.600,-0.440
453,-0.610,-0.445
454,-0.620,-0.455
455,-0.610,-0.450
456,-0.605,-0.450
457,-0.600,-0.435
458,-0.600,-0.430
459,-0.585,-0.435
460,-0.570,-0.420
461,-0.545,-0.435
462,-0.535,-0.445
463,-0.525,-0.445
464,-0.490,-0.445
465,-0.470,-0.465
466,-0.410,-0.470
467,-0.335,-0.475
468,-0.255,-0.465
469,-0.145,-0.450
470,-0.015,-0.460
471,0.110,-0.450
472,0.280,-0.465
473,0.430,-0.505
474,0.600,-0.545
475,0.780,-0.605
476,0.930,-0.685
477,1.065,-0.790
478,1.165,-0.890
479,1.250,-0.995
480,1.325,-1.085
481,1.405,-1.170
482,1.445,-1.275
483,1.445,-1.360
484,1.325,-1.465
485,1.075,-1.560
486,0.710,-1.630
487,0.290,-1.660
488,-0.100,-1.650
489,-0.425,-1.585
490,-0.650,-1.475
491,-0.765,-1.345
492,-0.780,-1.220
493,-0.770,-1.105
494,-0.735,-1.000
495,-0.725,-0.925
496,-0.695,-0.850
497,-0.690,-0.790
498,-0.690,-0.750
499,-0.680,-0.685
500,-0.690,-0.615
501,-0.690,-0.565
502,-0.710,-0.515
503,-0.710,-0.495
504,-0.720,-0.455
505,-0.730,-0.450
506,-0.725,-0.440
507,-0.715,-0.430
508,-0.715,-0.435
509,-0.710,-0.420
510,-0.715,-0.420
511,-0.725,-0.410
512,-0.725,-0.420
513,-0.740,-0.425
514,-0.745,-0.435
515,-0.755,-0.415
516,-0.760,-0.420
517,-0.765,-0.410
518,-0.745,-0.390
519,-0.750,-0.385
520,-0.745,-0.380
521,-0.745,-0.375
522,-0.755,-0.385
523,-0.745,-0.390
524,-0.760,-0.400
525,-0.775,-0.400
526,-0.770,-0.400
527,-0.785,-0.400
528,-0.790,-0.395
529,-0.775,-0.390
530,-0.780,-0.385
531,-0.760,-0.370
532,-0.765,-0.365
533,-0.770,-0.365
534,-0.775,-0.375
535,-0.765,-0.370
536,-0.790,-0.370
537,-0.785,-0.385
538,-0.795,-0.385
539,-0.795,-0.385
540,-0.790,-0.380
541,-0.805,-0.365
542,-0.785,-0.365
543,-0.795,-0.350
544,-0.790,-0.350
545,-0.790,-0.345
546,-0.795,-0.355
547,-0.800,-0.350
548,-0.810,-0.355
549,-0.820,-0.365
550,-0.825,-0.365
551,-0.830,-0.365
552,-0.845,-0.350
553,-0.845,-0.355
554,-0.840,-0.335
555,-0.835,-0.325
556,-0.830,-0.315
557,-0.830,-0.315
558,-0.840,-0.320
559,-0.850,-0.325
560,-0.865,-0.320
561,-0.875,-0.330
562,-0.900,-0.320
563,-0.900,-0.320
564,-0.890,-0.310
565,-0.885,-0.310
566,-0.885,-0.280
567,-0.880,-0.265
568,-0.870,-0.265
569,-0.880,-0.255
570,-0.875,-0.250
571,-0.865,-0.260
572,-0.885,-0.265
573,-0.885,-0.260
574,-0.885,-0.260
575,-0.890,-0.245
576,-0.885,-0.245
577,-0.870,-0.225
578,-0.870,-0.215
579,-0.850,-0.225
580,-0.835,-0.200
581,-0.825,-0.220
582,-0.805,-0.220
583,-0.790,-0.220
584,-0.785,-0.230
585,-0.760,-0.235
586,-0.770,-0.245
587,-0.745,-0.245
588,-0.730,-0.245
589,-0.720,-0.250
590,-0.700,-0.245
591,-0.680,-0.250
592,-0.660,-0.245
593,-0.645,-0.255
594,-0.650,-0.260
595,-0.630,-0.270
596,-0.640,-0.295
597,-0.630,-0.305
598,-0.630,-0.320
599,-0.640,-0.315
600,-0.625,-0.325
601,-0.630,-0.325
602,-0.610,-0.315
603,-0.605,-0.315
604,-0.590,-0.330
605,-0.585,-0.325
606,-0.585,-0.330
607,-0.590,-0.335
608,-0.585,-0.355
609,-0.605,-0.370
610,-0.610,-0.375
611,-0.625,-0.370
612,-0.615,-0.370
613,-0.605,-0.365
614,-0.600,-0.370
615,-0.600,-0.365
616,-0.595,-0.375
617,-0.585,-0.375
618,-0.595,-0.390
619,-0.605,-0.380
620,-0.610,-0.390
621,-0.615,-0.390
622,-0.605,-0.410
623,-0.615,-0.410
624,-0.635,-0.425
625,-0.625,-0.395
626,-0.620,-0.395
627,-0.620,-0.385
628,-0.610,-0.385
629,-0.595,-0.375
630,-0.600,-0.385
631,-0.605,-0.395
632,-0.625,-0.395
633,-0.625,-0.410
634,-0.650,-0.410
635,-0.650,-0.420
636,-0.655,-0.415
637,-0.640,-0.400
638,-0.650,-0.395
639,-0.640,-0.390
640,-0.645,-0.380
641,-0.620,-0.385
642,-0.620,-0.380
643,-0.640,-0.385
644,-0.640,-0.395
645,-0.635,-0.400
646,-0.645,-0.395
647,-0.655,-0.390
648,-0.655,-0.395
649,-0.665,-0.390
650,-0.675,-0.390
651,-0.660,-0.375
652,-0.660,-0.370
653,-0.655,-0.370
654,-0.640,-0.385
655,-0.640,-0.390
656,-0.645,-0.395
657,-0.665,-0.390
658,-0.665,-0.395
659,-0.665,-0.400
660,-0.650,-0.400
661,-0.660,-0.385
662,-0.645,-0.380
663,-0.630,-0.370
664,-0.620,-0.370
665,-0.610,-0.365
666,-0.610,-0.380
667,-0.610,-0.375
668,-0.610,-0.385
669,-0.615,-0.395
670,-0.615,-0.385
671,-0.610,-0.390
672,-0.620,-0.390
673,-0.610,-0.385
674,-0.615,-0.385
675,-0.610,-0.380
676,-0.590,-0.355
677,-0.585,-0.365
678,-0.590,-0.370
679,-0.575,-0.365
680,-0.575,-0.380
681,-0.580,-0.405
682,-0.580,-0.410
683,-0.580,-0.395
684,-0.575,-0.390
685,-0.560,-0.380
686,-0.555,-0.375
687,-0.545,-0.360
688,-0.530,-0.355
689,-0.525,-0.355
690,-0.525,-0.370
691,-0.520,-0.365
692,-0.510,-0.370
693,-0.520,-0.380
694,-0.520,-0.380
695,-0.520,-0.375
696,-0.500,-0.375
697,-0.490,-0.365
698,-0.480,-0.350
699,-0.465,-0.345
700,-0.440,-0.355
701,-0.425,-0.370
702,-0.415,-0.375
703,-0.415,-0.380
704,-0.410,-0.415
705,-0.420,-0.430
706,-0.430,-0.450
707,-0.440,-0.465
708,-0.445,-0.460
709,-0.445,-0.465
710,-0.455,-0.460
711,-0.455,-0.455
712,-0.465,-0.435
713,-0.475,-0.430
714,-0.490,-0.430
715,-0.510,-0.420
716,-0.515,-0.420
717,-0.535,-0.425
718,-0.555,-0.425
719,-0.560,-0.425
720,-0.580,-0.415
721,-0.605,-0.400
722,-0.595,-0.400
723,-0.605,-0.390
724,-0.595,-0.370
725,-0.600,-0.385
726,-0.605,-0.385
727,-0.600,-0.395
728,-0.610,-0.390
729,-0.625,-0.395
730,-0.630,-0.405
731,-0.615,-0.415
732,-0.615,-0.405
733,-0.605,-0.400
734,-0.600,-0.400
735,-0.590,-0.395
736,-0.585,-0.385
737,-0.570,-0.395
738,-0.575,-0.395
739,-0.565,-0.395
740,-0.555,-0.400
741,-0.550,-0.410
742,-0.540,-0.425
743,-0.525,-0.420
744,-0.505,-0.415
745,-0.455,-0.420
746,-0.400,-0.410
747,-0.320,-0.405
748,-0.235,-0.405
749,-0.125,-0.385
750,-0.005,-0.405
751,0.130,-0.420
752,0.295,-0.450
753,0.470,-0.510
754,0.675,-0.560
755,0.875,-0.640
756,1.030,-0.740
757,1.175,-0.845
758,1.275,-0.960
759,1.355,-1.070
760,1.425,-1.165
761,1.445,-1.290
762,1.370,-1.395
763,1.185,-1.510
764,0.885,-1.590
765,0.525,-1.655
766,0.145,-1.675
767,-0.200,-1.645
768,-0.465,-1.550
769,-0.635,-1.450
770,-0.715,-1.310
771,-0.740,-1.195
772,-0.720,-1.085
773,-0.710,-0.990
774,-0.700,-0.925
775,-0.700,-0.865
776,-0.700,-0.820
777,-0.705,-0.765
778,-0.695,-0.705
779,-0.690,-0.655
780,-0.690,-0.580
781,-0.680,-0.525
782,-0.685,-0.475
783,-0.680,-0.435
784,-0.685,-0.395
785,-0.690,-0.390
786,-0.695,-0.390
787,-0.705,-0.405
788,-0.700,-0.405
789,-0.695,-0.395
790,-0.730,-0.405
791,-0.735,-0.405
792,-0.735,-0.375
793,-0.745,-0.370
794,-0.740,-0.360
795,-0.730,-0.360
796,-0.740,-0.350
797,-0.720,-0.365
798,-0.735,-0.360
799,-0.725,-0.370
800,-0.730,-0.375
801,-0.740,-0.375
802,-0.745,-0.375
803,-0.760,-0.375
804,-0.755,-0.370
805,-0.750,-0.360
806,-0.760,-0.350
807,-0.750,-0.345
808,-0.750,-0.330
809,-0.740,-0.345
810,-0.750,-0.335
811,-0.745,-0.345
812,-0.760,-0.345
813,-0.770,-0.355
814,-0.785,-0.355
815,-0.795,-0.355
816,-0.795,-0.345
817,-0.790,-0.345
818,-0.790,-0.325
819,-0.785,-0.320
820,-0.775,-0.315
821,-0.780,-0.305
822,-0.780,-0.320
823,-0.785,-0.330
824,-0.790,-0.335
825,-0.815,-0.330
826,-0.815,-0.330
827,-0.835,-0.330
828,-0.825,-0.325
829,-0.830,-0.315
830,-0.825,-0.310
831,-0.825,-0.285
832,-0.820,-0.285
833,-0.820,-0.280
834,-0.830,-0.285
835,-0.825,-0.285
836,-0.835,-0.285
837,-0.845,-0.290
838,-0.855,-0.285
839,-0.865,-0.285
840,-0.875,-0.265
841,-0.860,-0.260
842,-0.860,-0.255
843,-0.870,-0.250
844,-0.865,-0.225
845,-0.865,-0.220
846,-0.850,-0.230
847,-0.860,-0.230
848,-0.865,-0.220
849,-0.875,-0.220
850,-0.870,-0.225
851,-0.865,-0.235
852,-0.870,-0.220
853,-0.865,-0.205
854,-0.860,-0.175
855,-0.850,-0.180
856,-0.840,-0.170
857,-0.835,-0.160
858,-0.820,-0.175
859,-0.815,-0.175
860,-0.810,-0.190
861,-0.800,-0.190
862,-0.795,-0.200
863,-0.790,-0.185
864,-0.770,-0.180
865,-0.760,-0.190
866,-0.750,-0.185
867,-0.735,-0.190
868,-0.715,-0.170
869,-0.680,-0.175
870,-0.670,-0.200
871,-0.665,-0.210
872,-0.655,-0.215
873,-0.645,-0.230
874,-0.640,-0.240
875,-0.645,-0.245
876,-0.640,-0.250
877,-0.625,-0.245
878,-0.610,-0.250
879,-0.595,-0.260
880,-0.600,-0.245
881,-0.585,-0.260
882,-0.580,-0.275
883,-0.580,-0.295
884,-0.595,-0.300
885,-0.595,-0.315
886,-0.590,-0.305
887,-0.580,-0.330
888,-0.585,-0.335
889,-0.580,-0.325
890,-0.575,-0.310
891,-0.575,-0.315
892,-0.560,-0.300
893,-0.555,-0.320
894,-0.570,-0.320
895,-0.565,-0.335
896,-0.580,-0.350
897,-0.590,-0.350
898,-0.595,-0.355
899,-0.600,-0.365
900,-0.590,-0.360
901,-0.605,-0.360
902,-0.595,-0.340
903,-0.585,-0.350
904,-0.580,-0.340
905,-0.580,-0.355
906,-0.580,-0.345
907,-0.595,-0.355
908,-0.600,-0.355
909,-0.600,-0.375
910,-0.605,-0.375
911,-0.615,-0.370
912,-0.620,-0.365
913,-0.615,-0.350
914,-0.600,-0.350
915,-0.605,-0.345
916,-0.605,-0.335
917,-0.585,-0.340
918,-0.595,-0.350
919,-0.605,-0.350
920,-0.615,-0.360
921,-0.615,-0.365
922,-0.620,-0.355
923,-0.620,-0.370
924,-0.625,-0.355
925,-0.620,-0.360
926,-0.620,-0.350
927,-0.610,-0.340
928,-0.605,-0.330
929,-0.600,-0.330
930,-0.610,-0.335
931,-0.610,-0.345
932,-0.620,-0.340
933,-0.620,-0.335
934,-0.630,-0.350
935,-0.630,-0.360
936,-0.640,-0.345
937,-0.625,-0.335
938,-0.615,-0.325
939,-0.605,-0.325
940,-0.600,-0.315
941,-0.590,-0.320
942,-0.590,-0.325
943,-0.595,-0.330
944,-0.595,-0.335
945,-0.595,-0.345
946,-0.595,-0.345
947,-0.595,-0.355
948,-0.590,-0.340
949,-0.590,-0.345
950,-0.580,-0.340
951,-0.590,-0.320
952,-0.565,-0.315
953,-0.565,-0.325
954,-0.560,-0.325
955,-0.550,-0.330
956,-0.555,-0.335
957,-0.570,-0.335
958,-0.585,-0.345
959,-0.570,-0.355
960,-0.565,-0.330
961,-0.550,-0.330
962,-0.550,-0.330
963,-0.530,-0.325
964,-0.505,-0.300
965,-0.500,-0.305
966,-0.490,-0.315
967,-0.495,-0.315
968,-0.500,-0.310
969,-0.495,-0.320
970,-0.510,-0.315
971,-0.520,-0.320
972,-0.500,-0.320
973,-0.485,-0.310
974,-0.470,-0.290
975,-0.460,-0.285
976,-0.455,-0.280
977,-0.425,-0.275
978,-0.410,-0.285
979,-0.395,-0.290
980,-0.400,-0.300
981,-0.395,-0.320
982,-0.400,-0.335
983,-0.395,-0.335
984,-0.400,-0.350
985,-0.395,-0.360
986,-0.415,-0.355
987,-0.405,-0.370
988,-0.395,-0.370
989,-0.400,-0.355
990,-0.415,-0.365
991,-0.440,-0.345
992,-0.455,-0.350
993,-0.475,-0.360
994,-0.490,-0.335
995,-0.510,-0.340
996,-0.535,-0.315
997,-0.540,-0.330
998,-0.540,-0.320
999,-0.545,-0.295
1000,-0.550,-0.295
1001,-0.560,-0.305
1002,-0.575,-0.295
1003,-0.580,-0.305
1004,-0.575,-0.310
1005,-0.585,-0.310
1006,-0.585,-0.315
1007,-0.590,-0.305
1008,-0.590,-0.315
1009,-0.575,-0.305
1010,-0.580,-0.295
1011,-0.580,-0.305
1012,-0.555,-0.295
1013,-0.555,-0.295
1014,-0.535,-0.285
1015,-0.540,-0.310
1016,-0.545,-0.320
1017,-0.540,-0.325
1018,-0.530,-0.340
1019,-0.530,-0.335
1020,-0.495,-0.325
1021,-0.470,-0.320
1022,-0.425,-0.300
1023,-0.345,-0.300
1024,-0.225,-0.300
1025,-0.095,-0.300
1026,0.055,-0.320
1027,0.230,-0.335
1028,0.420,-0.375
1029,0.625,-0.415
1030,0.820,-0.490
1031,0.990,-0.570
1032,1.125,-0.685
1033,1.220,-0.785
1034,1.295,-0.910
1035,1.370,-1.005
1036,1.400,-1.115
1037,1.345,-1.240
1038,1.180,-1.345
1039,0.870,-1.445
1040,0.475,-1.505
1041,0.060,-1.525
1042,-0.300,-1.485
1043,-0.580,-1.380
1044,-0.730,-1.255
1045,-0.800,-1.120
1046,-0.780,-0.985
1047,-0.750,-0.875
1048,-0.715,-0.795
1049,-0.675,-0.730
1050,-0.655,-0.665
1051,-0.645,-0.595
1052,-0.650,-0.535
1053,-0.655,-0.475
1054,-0.650,-0.420
1055,-0.655,-0.355
1056,-0.665,-0.330
1057,-0.675,-0.290
1058,-0.675,-0.280
1059,-0.675,-0.270
1060,-0.670,-0.270
1061,-0.665,-0.275
1062,-0.665,-0.280
1063,-0.660,-0.270
1064,-0.685,-0.275
1065,-0.690,-0.265
1066,-0.710,-0.270
1067,-0.695,-0.255
1068,-0.700,-0.255
1069,-0.700,-0.250
1070,-0.690,-0.235
1071,-0.695,-0.225
1072,-0.700,-0.230
1073,-0.700,-0.230
1074,-0.695,-0.230
1075,-0.705,-0.245
1076,-0.705,-0.245
1077,-0.715,-0.245
1078,-0.730,-0.260
1079,-0.735,-0.240
1080,-0.730,-0.230
1081,-0.725,-0.225
1082,-0.720,-0.215
1083,-0.740,-0.210
1084,-0.740,-0.200
1085,-0.735,-0.215
1086,-0.730,-0.215
1087,-0.725,-0.225
1088,-0.735,-0.215
1089,-0.735,-0.235
1090,-0.750,-0.230
1091,-0.750,-0.205
1092,-0.750,-0.215
1093,-0.750,-0.210
1094,-0.760,-0.195
1095,-0.755,-0.190
1096,-0.755,-0.190
1097,-0.755,-0.190
1098,-0.765,-0.190
1099,-0.770,-0.200
1100,-0.785,-0.205
1101,-0.795,-0.200
1102,-0.800,-0.205
1103,-0.805,-0.195
1104,-0.810,-0.190
1105,-0.820,-0.180
1106,-0.820,-0.165
1107,-0.815,-0.155
1108,-0.815,-0.145
1109,-0.820,-0.160
1110,-0.825,-0.145
1111,-0.835,-0.170
1112,-0.835,-0.155
1113,-0.845,-0.160
1114,-0.860,-0.150
1115,-0.855,-0.145
1116,-0.850,-0.120
1117,-0.850,-0.110
1118,-0.850,-0.105
1119,-0.855,-0.085
1120,-0.830,-0.090
1121,-0.835,-0.080
1122,-0.835,-0.090
1123,-0.835,-0.080
1124,-0.840,-0.075
1125,-0.840,-0.080
1126,-0.840,-0.080
1127,-0.840,-0.060
1128,-0.820,-0.070
1129,-0.815,-0.050
1130,-0.785,-0.035
1131,-0.780,-0.040
1132,-0.765,-0.040
1133,-0.750,-0.055
1134,-0.740,-0.050
1135,-0.730,-0.060
1136,-0.725,-0.075
1137,-0.700,-0.075
1138,-0.700,-0.080
1139,-0.680,-0.075
1140,-0.670,-0.070
1141,-0.635,-0.075
1142,-0.620,-0.060
1143,-0.605,-0.065
1144,-0.590,-0.080
1145,-0.580,-0.095
1146,-0.580,-0.100
1147,-0.585,-0.125
1148,-0.580,-0.135
1149,-0.585,-0.140
1150,-0.595,-0.150
1151,-0.570,-0.145
1152,-0.575,-0.155
1153,-0.565,-0.155
1154,-0.540,-0.150
