'sample interval','MLII','V1'
256,-0.105,-0.355
257,-0.110,-0.365
258,-0.120,-0.375
259,-0.110,-0.365
260,-0.100,-0.350
261,-0.080,-0.355
262,-0.085,-0.360
263,-0.120,-0.385
264,-0.110,-0.380
265,-0.105,-0.370
266,-0.105,-0.355
267,-0.090,-0.360
268,-0.085,-0.375
269,-0.105,-0.380
270,-0.120,-0.365
271,-0.105,-0.365
272,-0.105,-0.355
273,-0.090,-0.355
274,-0.090,-0.365
275,-0.115,-0.390
276,-0.130,-0.380
277,-0.110,-0.370
278,-0.095,-0.355
279,-0.085,-0.355
280,-0.095,-0.365
281,-0.095,-0.385
282,-0.120,-0.380
283,-0.100,-0.370
284,-0.090,-0.350
285,-0.100,-0.360
286,-0.095,-0.370
287,-0.105,-0.380
288,-0.110,-0.385
289,-0.100,-0.370
290,-0.090,-0.355
291,-0.070,-0.360
292,-0.085,-0.370
293,-0.095,-0.365
294,-0.110,-0.375
295,-0.090,-0.365
296,-0.085,-0.350
297,-0.075,-0.340
298,-0.085,-0.360
299,-0.095,-0.375
300,-0.125,-0.360
301,-0.090,-0.340
302,-0.070,-0.325
303,-0.055,-0.320
304,-0.060,-0.325
305,-0.045,-0.335
306,-0.055,-0.320
307,-0.050,-0.310
308,-0.020,-0.290
309,-0.005,-0.285
310,0.000,-0.295
311,0.020,-0.290
312,0.020,-0.285
313,0.050,-0.290
314,0.115,-0.310
315,0.175,-0.340
316,0.200,-0.380
317,0.200,-0.400
318,0.180,-0.410
319,0.200,-0.400
320,0.205,-0.385
321,0.190,-0.385
322,0.145,-0.395
323,0.115,-0.400
324,0.095,-0.385
325,0.075,-0.360
326,0.070,-0.350
327,0.065,-0.370
328,0.020,-0.385
329,-0.020,-0.395
330,-0.075,-0.395
331,-0.085,-0.405
332,-0.105,-0.395
333,-0.100,-0.395
334,-0.120,-0.410
335,-0.160,-0.410
336,-0.160,-0.405
337,-0.155,-0.395
338,-0.145,-0.395
339,-0.130,-0.395
340,-0.145,-0.400
341,-0.155,-0.410
342,-0.150,-0.410
343,-0.145,-0.410
344,-0.135,-0.390
345,-0.115,-0.380
346,-0.120,-0.375
347,-0.115,-0.375
348,-0.125,-0.340
349,-0.130,-0.290
350,-0.115,-0.270
351,-0.105,-0.300
352,-0.100,-0.395
353,-0.115,-0.550
354,-0.155,-0.755
355,-0.140,-0.990
356,-0.040,-1.180
357,0.140,-1.325
358,0.365,-1.340
359,0.570,-1.285
360,0.735,-1.160
361,0.805,-0.995
362,0.725,-0.830
363,0.465,-0.665
364,0.150,-0.540
365,-0.075,-0.435
366,-0.175,-0.370
367,-0.175,-0.340
368,-0.140,-0.310
369,-0.110,-0.310
370,-0.105,-0.330
371,-0.135,-0.345
372,-0.155,-0.360
373,-0.160,-0.340
374,-0.130,-0.330
375,-0.120,-0.330
376,-0.120,-0.350
377,-0.140,-0.365
378,-0.150,-0.360
379,-0.160,-0.350
380,-0.140,-0.340
381,-0.120,-0.345
382,-0.125,-0.345
383,-0.135,-0.375
384,-0.160,-0.355
385,-0.155,-0.350
386,-0.125,-0.340
387,-0.110,-0.340
388,-0.120,-0.355
389,-0.130,-0.370
390,-0.120,-0.375
391,-0.105,-0.375
392,-0.100,-0.355
393,-0.075,-0.360
394,-0.075,-0.370
395,-0.080,-0.390
396,-0.095,-0.390
397,-0.085,-0.370
398,-0.075,-0.360
399,-0.055,-0.365
400,-0.055,-0.360
401,-0.075,-0.375
402,-0.070,-0.375
403,-0.075,-0.360
404,-0.080,-0.345
405,-0.070,-0.340
406,-0.085,-0.360
407,-0.100,-0.365
408,-0.110,-0.340
409,-0.100,-0.335
410,-0.115,-0.325
411,-0.085,-0.335
412,-0.085,-0.330
413,-0.105,-0.365
414,-0.110,-0.350
415,-0.120,-0.335
416,-0.120,-0.325
417,-0.105,-0.315
418,-0.115,-0.325
419,-0.120,-0.330
420,-0.135,-0.325
421,-0.105,-0.320
422,-0.100,-0.300
423,-0.085,-0.305
424,-0.095,-0.305
425,-0.115,-0.315
426,-0.115,-0.315
427,-0.120,-0.300
428,-0.110,-0.295
429,-0.095,-0.310
430,-0.095,-0.320
431,-0.105,-0.325
432,-0.120,-0.320
433,-0.110,-0.300
434,-0.100,-0.285
435,-0.085,-0.280
436,-0.105,-0.300
437,-0.120,-0.310
438,-0.125,-0.310
439,-0.120,-0.315
440,-0.130,-0.295
441,-0.115,-0.310
442,-0.125,-0.310
443,-0.150,-0.325
444,-0.175,-0.330
445,-0.170,-0.320
446,-0.140,-0.305
447,-0.145,-0.315
448,-0.155,-0.330
449,-0.175,-0.350
450,-0.185,-0.340
451,-0.205,-0.335
452,-0.210,-0.335
453,-0.190,-0.340
454,-0.200,-0.345
455,-0.210,-0.365
456,-0.220,-0.365
457,-0.230,-0.360
458,-0.210,-0.335
459,-0.190,-0.355
460,-0.195,-0.355
461,-0.210,-0.380
462,-0.240,-0.360
463,-0.235,-0.365
464,-0.235,-0.350
465,-0.210,-0.365
466,-0.220,-0.365
467,-0.225,-0.365
468,-0.245,-0.365
469,-0.235,-0.355
470,-0.225,-0.355
471,-0.220,-0.350
472,-0.235,-0.350
473,-0.245,-0.365
474,-0.260,-0.375
475,-0.255,-0.350
476,-0.245,-0.350
477,-0.230,-0.360
478,-0.230,-0.370
479,-0.250,-0.385
480,-0.270,-0.375
481,-0.250,-0.360
482,-0.250,-0.350
483,-0.260,-0.360
484,-0.260,-0.365
485,-0.275,-0.375
486,-0.290,-0.360
487,-0.285,-0.365
488,-0.265,-0.350
489,-0.260,-0.355
490,-0.255,-0.370
491,-0.265,-0.380
492,-0.275,-0.380
493,-0.265,-0.370
494,-0.270,-0.365
495,-0.265,-0.365
496,-0.255,-0.385
497,-0.265,-0.395
498,-0.280,-0.380
499,-0.265,-0.365
500,-0.265,-0.360
501,-0.250,-0.375
502,-0.260,-0.385
503,-0.270,-0.400
504,-0.270,-0.400
505,-0.255,-0.375
506,-0.245,-0.350
507,-0.225,-0.365
508,-0.225,-0.375
509,-0.260,-0.395
510,-0.265,-0.390
511,-0.260,-0.390
512,-0.255,-0.380
513,-0.245,-0.395
514,-0.235,-0.395
515,-0.270,-0.405
516,-0.250,-0.405
517,-0.250,-0.395
518,-0.225,-0.375
519,-0.225,-0.390
520,-0.225,-0.400
521,-0.235,-0.415
522,-0.245,-0.410
523,-0.240,-0.400
524,-0.230,-0.385
525,-0.225,-0.390
526,-0.235,-0.415
527,-0.240,-0.425
528,-0.250,-0.415
529,-0.245,-0.400
530,-0.245,-0.390
531,-0.190,-0.390
532,-0.215,-0.400
533,-0.215,-0.415
534,-0.235,-0.410
535,-0.225,-0.395
536,-0.225,-0.405
537,-0.220,-0.390
538,-0.200,-0.405
539,-0.220,-0.430
540,-0.230,-0.430
541,-0.235,-0.410
542,-0.220,-0.395
543,-0.205,-0.405
544,-0.205,-0.405
545,-0.195,-0.415
546,-0.230,-0.420
547,-0.205,-0.400
548,-0.200,-0.390
549,-0.190,-0.385
550,-0.195,-0.405
551,-0.215,-0.420
552,-0.215,-0.415
553,-0.200,-0.400
554,-0.190,-0.380
555,-0.170,-0.390
556,-0.175,-0.400
557,-0.185,-0.420
558,-0.210,-0.425
559,-0.190,-0.405
560,-0.185,-0.385
561,-0.185,-0.390
562,-0.190,-0.400
563,-0.185,-0.415
564,-0.200,-0.420
565,-0.200,-0.390
566,-0.180,-0.390
567,-0.180,-0.395
568,-0.175,-0.405
569,-0.200,-0.410
570,-0.195,-0.410
571,-0.200,-0.385
572,-0.190,-0.385
573,-0.190,-0.385
574,-0.175,-0.400
575,-0.180,-0.405
576,-0.200,-0.410
577,-0.195,-0.400
578,-0.165,-0.380
579,-0.155,-0.380
580,-0.175,-0.405
581,-0.195,-0.405
582,-0.195,-0.395
583,-0.185,-0.390
584,-0.165,-0.375
585,-0.150,-0.385
586,-0.145,-0.375
587,-0.150,-0.385
588,-0.170,-0.365
589,-0.150,-0.345
590,-0.135,-0.330
591,-0.105,-0.330
592,-0.110,-0.335
593,-0.110,-0.355
594,-0.100,-0.355
595,-0.080,-0.345
596,-0.055,-0.335
597,-0.015,-0.350
598,0.000,-0.380
599,0.020,-0.415
600,0.030,-0.430
601,0.055,-0.440
602,0.065,-0.415
603,0.090,-0.425
604,0.090,-0.440
605,0.065,-0.450
606,0.045,-0.435
607,0.050,-0.420
608,0.030,-0.405
609,0.030,-0.395
610,-0.010,-0.395
611,-0.025,-0.410
612,-0.050,-0.395
613,-0.070,-0.390
614,-0.090,-0.385
615,-0.090,-0.395
616,-0.145,-0.390
617,-0.175,-0.415
618,-0.185,-0.415
619,-0.205,-0.420
620,-0.205,-0.385
621,-0.200,-0.395
622,-0.200,-0.420
623,-0.200,-0.420
624,-0.210,-0.425
625,-0.215,-0.395
626,-0.200,-0.390
627,-0.190,-0.380
628,-0.190,-0.395
629,-0.195,-0.405
630,-0.205,-0.400
631,-0.185,-0.365
632,-0.180,-0.330
633,-0.170,-0.310
634,-0.165,-0.330
635,-0.180,-0.350
636,-0.190,-0.430
637,-0.195,-0.505
638,-0.210,-0.610
639,-0.230,-0.775
640,-0.215,-0.945
641,-0.145,-1.105
642,-0.005,-1.200
643,0.190,-1.220
644,0.415,-1.170
645,0.615,-1.075
646,0.695,-0.960
647,0.580,-0.835
648,0.275,-0.690
649,-0.020,-0.535
650,-0.195,-0.415
651,-0.260,-0.350
652,-0.250,-0.325
653,-0.245,-0.335
654,-0.205,-0.325
655,-0.165,-0.305
656,-0.155,-0.290
657,-0.140,-0.295
658,-0.155,-0.305
659,-0.180,-0.325
660,-0.195,-0.325
661,-0.190,-0.305
662,-0.185,-0.305
663,-0.165,-0.300
664,-0.190,-0.315
665,-0.180,-0.325
666,-0.200,-0.325
667,-0.185,-0.300
668,-0.175,-0.295
669,-0.170,-0.290
670,-0.175,-0.305
671,-0.175,-0.320
672,-0.180,-0.305
673,-0.160,-0.295
674,-0.160,-0.300
675,-0.150,-0.280
676,-0.150,-0.295
677,-0.155,-0.300
678,-0.160,-0.315
679,-0.155,-0.290
680,-0.145,-0.290
681,-0.125,-0.290
682,-0.135,-0.305
683,-0.150,-0.315
684,-0.155,-0.305
685,-0.150,-0.295
686,-0.135,-0.290
687,-0.120,-0.285
688,-0.120,-0.290
689,-0.130,-0.305
690,-0.145,-0.305
691,-0.130,-0.290
692,-0.125,-0.280
693,-0.120,-0.290
694,-0.115,-0.290
695,-0.125,-0.315
696,-0.145,-0.305
697,-0.135,-0.300
698,-0.130,-0.280
699,-0.110,-0.295
700,-0.115,-0.295
701,-0.110,-0.310
702,-0.135,-0.310
703,-0.130,-0.295
704,-0.105,-0.290
705,-0.090,-0.285
706,-0.100,-0.295
707,-0.110,-0.305
708,-0.125,-0.300
709,-0.100,-0.290
710,-0.090,-0.275
711,-0.085,-0.270
712,-0.095,-0.285
713,-0.095,-0.305
714,-0.095,-0.295
715,-0.100,-0.285
716,-0.095,-0.280
717,-0.085,-0.280
718,-0.075,-0.290
719,-0.100,-0.305
720,-0.095,-0.300
721,-0.095,-0.295
722,-0.085,-0.275
723,-0.080,-0.290
724,-0.080,-0.290
725,-0.110,-0.315
726,-0.135,-0.315
727,-0.120,-0.295
728,-0.120,-0.285
729,-0.105,-0.285
730,-0.115,-0.305
731,-0.135,-0.310
732,-0.145,-0.305
733,-0.160,-0.310
734,-0.135,-0.300
735,-0.140,-0.300
736,-0.160,-0.305
737,-0.165,-0.320
738,-0.185,-0.315
739,-0.170,-0.310
740,-0.160,-0.305
741,-0.150,-0.300
742,-0.160,-0.325
743,-0.155,-0.325
744,-0.175,-0.320
745,-0.175,-0.310
746,-0.150,-0.295
747,-0.145,-0.295
748,-0.155,-0.310
749,-0.155,-0.320
750,-0.180,-0.320
751,-0.160,-0.305
752,-0.165,-0.295
753,-0.150,-0.305
754,-0.155,-0.320
755,-0.170,-0.315
756,-0.185,-0.325
757,-0.170,-0.305
758,-0.170,-0.285
759,-0.160,-0.290
760,-0.165,-0.320
761,-0.180,-0.320
762,-0.190,-0.325
763,-0.185,-0.320
764,-0.155,-0.305
765,-0.155,-0.310
766,-0.175,-0.310
767,-0.190,-0.325
768,-0.190,-0.320
769,-0.180,-0.300
770,-0.175,-0.305
771,-0.160,-0.315
772,-0.160,-0.315
773,-0.185,-0.345
774,-0.185,-0.325
775,-0.195,-0.325
776,-0.170,-0.310
777,-0.170,-0.305
778,-0.175,-0.330
779,-0.185,-0.330
780,-0.185,-0.335
781,-0.185,-0.340
782,-0.170,-0.310
783,-0.155,-0.310
784,-0.165,-0.315
785,-0.170,-0.345
786,-0.190,-0.340
787,-0.180,-0.325
788,-0.170,-0.310
789,-0.160,-0.330
790,-0.155,-0.335
791,-0.175,-0.345
792,-0.180,-0.340
793,-0.180,-0.330
794,-0.155,-0.325
795,-0.160,-0.315
796,-0.160,-0.325
797,-0.165,-0.345
798,-0.165,-0.345
799,-0.155,-0.325
800,-0.150,-0.310
801,-0.125,-0.320
802,-0.130,-0.345
803,-0.155,-0.345
804,-0.170,-0.345
805,-0.165,-0.330
806,-0.150,-0.315
807,-0.130,-0.320
808,-0.145,-0.325
809,-0.155,-0.335
810,-0.170,-0.340
811,-0.160,-0.330
812,-0.155,-0.325
813,-0.145,-0.320
814,-0.145,-0.345
815,-0.170,-0.355
816,-0.165,-0.345
817,-0.150,-0.330
818,-0.145,-0.310
819,-0.140,-0.320
820,-0.145,-0.330
821,-0.155,-0.340
822,-0.175,-0.340
823,-0.160,-0.330
824,-0.140,-0.310
825,-0.115,-0.325
826,-0.135,-0.330
827,-0.150,-0.335
828,-0.150,-0.340
829,-0.150,-0.340
830,-0.125,-0.310
831,-0.115,-0.305
832,-0.115,-0.310
833,-0.130,-0.340
834,-0.150,-0.325
835,-0.140,-0.315
836,-0.140,-0.315
837,-0.120,-0.300
838,-0.115,-0.295
839,-0.115,-0.310
840,-0.110,-0.305
841,-0.100,-0.280
842,-0.070,-0.270
843,-0.050,-0.265
844,-0.045,-0.270
845,-0.040,-0.280
846,-0.060,-0.265
847,-0.040,-0.260
848,-0.005,-0.250
849,0.055,-0.250
850,0.110,-0.305
851,0.140,-0.320
852,0.155,-0.340
853,0.160,-0.315
854,0.150,-0.305
855,0.170,-0.315
856,0.160,-0.330
857,0.125,-0.345
858,0.095,-0.340
859,0.080,-0.335
860,0.065,-0.310
861,0.085,-0.320
862,0.065,-0.320
863,0.020,-0.345
864,-0.025,-0.345
865,-0.070,-0.335
866,-0.095,-0.335
867,-0.110,-0.330
868,-0.130,-0.335
869,-0.165,-0.360
870,-0.175,-0.355
871,-0.185,-0.340
872,-0.165,-0.335
873,-0.150,-0.335
874,-0.155,-0.345
875,-0.175,-0.355
876,-0.180,-0.345
877,-0.160,-0.325
878,-0.170,-0.315
879,-0.140,-0.305
880,-0.130,-0.290
881,-0.145,-0.300
882,-0.160,-0.310
883,-0.160,-0.380
884,-0.160,-0.505
885,-0.160,-0.690
886,-0.145,-0.865
887,-0.065,-1.005
888,0.115,-1.070
889,0.360,-1.060
890,0.575,-1.005
891,0.735,-0.945
892,0.795,-0.875
893,0.760,-0.785
894,0.560,-0.700
895,0.310,-0.580
896,0.050,-0.470
897,-0.120,-0.395
898,-0.215,-0.340
899,-0.245,-0.310
900,-0.230,-0.265
901,-0.190,-0.255
902,-0.150,-0.235
903,-0.120,-0.230
904,-0.120,-0.245
905,-0.155,-0.250
906,-0.170,-0.255
907,-0.165,-0.230
908,-0.150,-0.215
909,-0.140,-0.235
910,-0.160,-0.245
911,-0.160,-0.260
912,-0.160,-0.255
913,-0.160,-0.245
914,-0.150,-0.225
915,-0.140,-0.220
916,-0.140,-0.230
917,-0.155,-0.240
918,-0.155,-0.250
919,-0.155,-0.235
920,-0.140,-0.225
921,-0.130,-0.225
922,-0.125,-0.235
923,-0.125,-0.240
924,-0.135,-0.245
925,-0.140,-0.230
926,-0.120,-0.215
927,-0.120,-0.215
928,-0.115,-0.240
929,-0.120,-0.255
930,-0.125,-0.235
931,-0.120,-0.230
932,-0.100,-0.225
933,-0.090,-0.230
934,-0.095,-0.235
935,-0.110,-0.260
936,-0.105,-0.245
937,-0.120,-0.235
938,-0.100,-0.225
939,-0.095,-0.225
940,-0.110,-0.225
941,-0.105,-0.250
942,-0.125,-0.245
943,-0.110,-0.225
944,-0.105,-0.220
945,-0.085,-0.205
946,-0.095,-0.230
947,-0.095,-0.235
948,-0.110,-0.225
949,-0.100,-0.225
950,-0.090,-0.200
951,-0.070,-0.205
952,-0.070,-0.220
953,-0.080,-0.235
954,-0.105,-0.230
955,-0.085,-0.210
956,-0.075,-0.200
957,-0.050,-0.205
958,-0.055,-0.205
959,-0.060,-0.220
960,-0.070,-0.225
961,-0.080,-0.205
962,-0.075,-0.190
963,-0.045,-0.210
964,-0.045,-0.215
965,-0.060,-0.220
966,-0.060,-0.215
967,-0.055,-0.205
968,-0.045,-0.190
969,-0.050,-0.195
970,-0.055,-0.205
971,-0.055,-0.230
972,-0.065,-0.225
973,-0.065,-0.200
974,-0.040,-0.175
975,-0.045,-0.185
976,-0.050,-0.200
977,-0.070,-0.225
978,-0.085,-0.205
979,-0.075,-0.205
980,-0.065,-0.205
981,-0.065,-0.200
982,-0.065,-0.225
983,-0.080,-0.235
984,-0.100,-0.235
985,-0.095,-0.215
986,-0.100,-0.205
987,-0.100,-0.225
988,-0.105,-0.235
989,-0.120,-0.250
990,-0.120,-0.235
991,-0.130,-0.230
992,-0.120,-0.220
993,-0.105,-0.235
994,-0.120,-0.245
995,-0.140,-0.260
996,-0.150,-0.250
997,-0.130,-0.230
998,-0.130,-0.245
999,-0.130,-0.255
1000,-0.135,-0.270
1001,-0.145,-0.270
1002,-0.150,-0.255
1003,-0.140,-0.245
1004,-0.135,-0.255
1005,-0.160,-0.275
1006,-0.165,-0.280
1007,-0.165,-0.280
1008,-0.155,-0.265
1009,-0.150,-0.265
1010,-0.135,-0.245
1011,-0.125,-0.255
1012,-0.160,-0.280
1013,-0.160,-0.275
1014,-0.160,-0.270
1015,-0.150,-0.260
1016,-0.135,-0.265
1017,-0.150,-0.255
1018,-0.150,-0.280
1019,-0.145,-0.270
1020,-0.135,-0.265
1021,-0.120,-0.260
1022,-0.115,-0.260
1023,-0.120,-0.270
1024,-0.125,-0.290
1025,-0.155,-0.290
1026,-0.140,-0.275
1027,-0.135,-0.260
1028,-0.115,-0.265
1029,-0.125,-0.285
1030,-0.145,-0.300
1031,-0.165,-0.290
1032,-0.155,-0.290
1033,-0.135,-0.260
1034,-0.120,-0.280
1035,-0.125,-0.280
1036,-0.145,-0.290
1037,-0.155,-0.295
1038,-0.145,-0.280
1039,-0.140,-0.270
1040,-0.140,-0.290
1041,-0.145,-0.285
1042,-0.160,-0.300
1043,-0.160,-0.305
1044,-0.150,-0.285
1045,-0.145,-0.280
1046,-0.155,-0.290
1047,-0.155,-0.300
1048,-0.155,-0.320
1049,-0.150,-0.300
1050,-0.160,-0.290
1051,-0.145,-0.275
1052,-0.140,-0.285
1053,-0.140,-0.285
1054,-0.160,-0.305
1055,-0.165,-0.295
1056,-0.140,-0.290
1057,-0.140,-0.290
1058,-0.130,-0.290
1059,-0.125,-0.300
1060,-0.140,-0.315
1061,-0.140,-0.305
1062,-0.135,-0.295
1063,-0.125,-0.280
1064,-0.115,-0.290
1065,-0.125,-0.285
1066,-0.140,-0.300
1067,-0.135,-0.305
1068,-0.125,-0.285
1069,-0.120,-0.285
1070,-0.110,-0.285
1071,-0.120,-0.305
1072,-0.125,-0.305
1073,-0.145,-0.300
1074,-0.140,-0.300
1075,-0.120,-0.295
1076,-0.100,-0.285
1077,-0.100,-0.295
1078,-0.115,-0.310
1079,-0.115,-0.305
1080,-0.120,-0.290
1081,-0.095,-0.280
1082,-0.105,-0.285
1083,-0.110,-0.300
1084,-0.110,-0.305
1085,-0.120,-0.305
1086,-0.105,-0.295
1087,-0.120,-0.285
1088,-0.110,-0.290
1089,-0.105,-0.285
1090,-0.110,-0.305
1091,-0.115,-0.310
1092,-0.115,-0.305
1093,-0.100,-0.280
1094,-0.090,-0.290
1095,-0.090,-0.295
1096,-0.095,-0.310
1097,-0.100,-0.295
1098,-0.100,-0.295
1099,-0.100,-0.280
1100,-0.080,-0.290
1101,-0.080,-0.305
1102,-0.090,-0.315
1103,-0.090,-0.305
1104,-0.095,-0.290
1105,-0.090,-0.275
1106,-0.070,-0.285
1107,-0.075,-0.290
1108,-0.090,-0.310
1109,-0.090,-0.310
1110,-0.100,-0.295
1111,-0.090,-0.285
1112,-0.085,-0.290
1113,-0.080,-0.305
1114,-0.080,-0.315
1115,-0.100,-0.305
1116,-0.095,-0.290
1117,-0.075,-0.280
1118,-0.065,-0.290
1119,-0.070,-0.295
1120,-0.105,-0.295
1121,-0.100,-0.305
1122,-0.095,-0.285
1123,-0.075,-0.265
1124,-0.065,-0.290
1125,-0.065,-0.285
1126,-0.075,-0.315
1127,-0.075,-0.310
1128,-0.060,-0.295
1129,-0.055,-0.270
1130,-0.045,-0.255
1131,-0.050,-0.255
1132,-0.055,-0.265
1133,-0.065,-0.250
1134,-0.040,-0.225
1135,-0.010,-0.225
1136,0.015,-0.220
1137,0.010,-0.230
1138,-0.010,-0.240
1139,-0.015,-0.240
1140,0.015,-0.225
1141,0.040,-0.215
1142,0.060,-0.235
1143,0.075,-0.255
1144,0.090,-0.295
1145,0.105,-0.300
1146,0.125,-0.305
1147,0.165,-0.305
1148,0.180,-0.300
1149,0.195,-0.325
1150,0.180,-0.330
1151,0.145,-0.330
1152,0.140,-0.310
1153,0.120,-0.300
1154,0.115,-0.285
1155,0.100,-0.275
1156,0.075,-0.295
1157,0.055,-0.300
1158,0.055,-0.280
